,actor_code,filmo,filmo_code,average_audience
6741,20198007,경성학교: 사라진 소녀들,20141224,0
6744,20186530,경성학교: 사라진 소녀들,20141224,0
6776,20224273,극비수사,20148855,0
6767,20125010,극비수사,20148855,0
6768,10040536,극비수사,20148855,0
6690,20226761,은밀한 유혹,20136869,0
6711,20115444,엘리펀트 송,20159582,5895
6814,10002548,소수의견,20136057,63221
6654,20193027,코인라커,20125648,10
6836,10037206,연평해전,20134798,140062
6873,10047258,밤을 걷는 뱀파이어 소녀,20159064,0
6806,10079352,심야식당,20156970,0
6791,10083589,조지 해리슨,20126619,8993
6831,20203770,연평해전,20134798,0
6837,20184960,연평해전,20134798,0
6720,10029722,키스 미 어게인,20158045,6244
6702,10090114,혜경궁 홍씨,20159224,1026
6757,10060331,극비수사,20148855,2802540
6794,10027996,카페 드 플로르,20127509,19540
6805,10050144,심야식당,20156970,122674
6822,10029425,소수의견,20136057,0
6810,10054128,소수의견,20136057,3543078
6799,10028329,하와이언 레시피,20127467,3015165
6818,20168141,소수의견,20136057,0
6815,20217371,소수의견,20136057,0
6809,10054204,소수의견,20136057,427474
6828,10057730,연평해전,20134798,654093
6874,10073870,밤을 걷는 뱀파이어 소녀,20159064,0
6880,20209606,디렉터스 컷,20148634,0
6798,10042343,하와이언 레시피,20127467,22026
6846,10062060,나의 절친 악당들,20142856,0
6858,20150929,나의 절친 악당들,20142856,0
6861,20225379,나의 절친 악당들,20142856,0
6841,10019067,나의 절친 악당들,20142856,1390798
6843,10019138,나의 절친 악당들,20142856,329242
6871,20223358,메이드 인 차이나,20147929,0
6882,20198811,디렉터스 컷,20148634,0
6862,20100672,나의 절친 악당들,20142856,0
6811,10005064,소수의견,20136057,1012426
6827,10056773,연평해전,20134798,47616
6896,20208806,마돈나,20159161,0
6813,10060043,소수의견,20136057,1254906
6864,10034930,네이든,20159901,160790
6852,20152964,나의 절친 악당들,20142856,0
6890,20230176,디렉터스 컷,20148634,0
6808,10006665,하드 로맨티커,20151143,0
6821,20163848,소수의견,20136057,9439
6857,20206628,나의 절친 악당들,20142856,0
6807,10023873,하드 로맨티커,20151143,51144
6834,20220398,연평해전,20134798,0
6835,10072729,연평해전,20134798,0
6877,10041879,19곰 테드 2,20156749,860510
6887,20229816,디렉터스 컷,20148634,0
6804,10001586,심야식당,20156970,94495
6876,10036152,19곰 테드 2,20156749,671602
6850,10058591,나의 절친 악당들,20142856,24720
6853,20221030,나의 절친 악당들,20142856,0
6854,10054391,나의 절친 악당들,20142856,711525
6833,20220394,연평해전,20134798,0
6801,10090714,하와이언 레시피,20127467,54857
6884,20229582,디렉터스 컷,20148634,0
6849,20217548,나의 절친 악당들,20142856,0
6859,10089747,나의 절친 악당들,20142856,0
6825,20278549,연평해전,20134798,0
6865,20167180,네이든,20159901,799887
6856,20123462,나의 절친 악당들,20142856,0
6820,20203246,소수의견,20136057,512382
6844,20210387,나의 절친 악당들,20142856,0
6869,10058941,메이드 인 차이나,20147929,236922
6875,20112216,19곰 테드 2,20156749,521726
6894,10024062,라자루스,20159001,2037
6878,10026087,19곰 테드 2,20156749,527763
6879,10019770,19곰 테드 2,20156749,768743
6872,20232726,메이드 인 차이나,20147929,1159
6866,10028507,메이드 인 차이나,20147929,1343374
6897,10004973,마돈나,20159161,16375
6892,10051237,라자루스,20159001,140291
6881,20142741,디렉터스 컷,20148634,0
6891,20230252,디렉터스 컷,20148634,0
6889,20230131,디렉터스 컷,20148634,0
6883,20179374,디렉터스 컷,20148634,0
6870,20218354,메이드 인 차이나,20147929,0
6855,20222234,나의 절친 악당들,20142856,0
6867,20128729,메이드 인 차이나,20147929,323800
6886,20229711,디렉터스 컷,20148634,0
6840,20237747,연평해전,20134798,0
6895,10035492,마돈나,20159161,594545
6851,10062147,나의 절친 악당들,20142856,0
6868,20152117,메이드 인 차이나,20147929,1129569
6847,10047036,나의 절친 악당들,20142856,30370
6898,20147110,마돈나,20159161,637336
6842,10001765,나의 절친 악당들,20142856,326071
6860,20152300,나의 절친 악당들,20142856,0
6845,10005374,나의 절친 악당들,20142856,976269
6839,20111927,연평해전,20134798,0
6893,10048586,라자루스,20159001,50
6888,20183998,디렉터스 컷,20148634,0
6863,10042104,네이든,20159901,692565
6899,20193141,마돈나,20159161,0
6900,20219575,마돈나,20159161,0
6885,20229615,디렉터스 컷,20148634,0
6848,10005749,나의 절친 악당들,20142856,1341716
6909,20182503,마돈나,20159161,0
6901,20220349,마돈나,20159161,0
6903,20221472,마돈나,20159161,0
6930,20115412,러덜리스,20150522,390223
6902,20220449,마돈나,20159161,0
6910,10053760,마돈나,20159161,468
6916,10085507,"알로, 슈티",20150661,0
6960,10073992,인사이드 아웃,20151225,82057
6954,20189362,손님,20148844,46623
6944,20112212,손님,20148844,1491151
6928,10033705,러덜리스,20150522,368587
6951,20223749,손님,20148844,0
6939,20230151,레드 툼,20136000,0
6912,10072934,마돈나,20159161,1085
6927,10041650,터미네이터 제니시스,20141384,0
6968,20224675,파스카,20132801,0
6913,20100597,마돈나,20159161,145912
6962,10033613,인사이드 아웃,20151225,842073
6933,20229669,레드 툼,20136000,0
6938,20230050,레드 툼,20136000,0
6936,20229848,레드 툼,20136000,0
6955,10088888,우먼 인 골드,20151002,310245
6924,20126368,터미네이터 제니시스,20141384,5705
6920,10091623,터미네이터 제니시스,20141384,944981
6917,10045687,"알로, 슈티",20150661,5414
6915,10010195,"알로, 슈티",20150661,8240
6907,20147107,마돈나,20159161,13360
6970,20232351,파스카,20132801,0
6923,10050859,터미네이터 제니시스,20141384,0
6945,20110690,손님,20148844,410484
6911,20231406,마돈나,20159161,1465
6981,20218357,쓰리 썸머 나잇,20141060,0
6921,20166057,터미네이터 제니시스,20141384,868127
6922,10091423,터미네이터 제니시스,20141384,1054888
6950,20152178,손님,20148844,0
6905,20221829,마돈나,20159161,0
6947,20217864,손님,20148844,0
6919,10063725,터미네이터 제니시스,20141384,902043
7000,20181384,5백만불의 사나이,20124058,0
6959,10048852,인사이드 아웃,20151225,0
6904,20141310,마돈나,20159161,0
6946,20113318,손님,20148844,0
7006,10006380,도둑들,20124034,1003663
6914,10074540,"알로, 슈티",20150661,63892
7003,10050974,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,20127266,214707
6937,20229962,레드 툼,20136000,0
7023,10072168,도둑들,20124034,5096
7064,20170802,난 그녀와 키스했다,20151202,5268
7028,10006144,무서운 이야기,20124349,907556
7014,10069713,도둑들,20124034,1407
6908,20111492,마돈나,20159161,0
7080,20225505,암살,20148851,0
7055,10018923,라이드 : 나에게로의 여행,20159521,92223
6952,20195894,손님,20148844,0
7067,10061467,암살,20148851,2676373
6964,10010595,인시디어스 3,20150741,104458
6935,20229786,레드 툼,20136000,0
7047,20129731,파닥파닥,20126010,90702
6942,20110148,손님,20148844,737057
6931,10016307,러덜리스,20150522,638636
6943,20133966,손님,20148844,1646690
6963,10045209,인시디어스 3,20150741,0
6925,10076441,터미네이터 제니시스,20141384,3689234
6956,10014018,우먼 인 골드,20151002,602240
6932,10083294,러덜리스,20150522,515
6953,10061228,손님,20148844,9998
7087,20163395,암살,20148851,75
6948,20111089,손님,20148844,12209
6926,10055626,터미네이터 제니시스,20141384,1851923
6906,20222570,마돈나,20159161,0
6940,20230194,레드 툼,20136000,0
6949,20142722,손님,20148844,0
6972,10008764,다크 플레이스,20156301,1306066
7040,20179092,무서운 이야기,20124349,0
7048,20129732,파닥파닥,20126010,150593
7063,10011843,"10,000km(만 킬로미터)",20152001,0
6992,10065946,5백만불의 사나이,20124058,976317
7011,10050151,도둑들,20124034,3116009
7017,20150364,도둑들,20124034,0
6984,20130271,쓰리 썸머 나잇,20141060,0
7086,20227367,암살,20148851,0
7020,20140058,도둑들,20124034,0
7012,20125794,도둑들,20124034,2477966
7057,10041325,픽셀,20158241,258623
7088,20227390,암살,20148851,16
7049,10088961,파닥파닥,20126010,119197
6983,20139117,쓰리 썸머 나잇,20141060,0
6961,10027787,인사이드 아웃,20151225,0
6999,10056891,5백만불의 사나이,20124058,0
6980,20179062,쓰리 썸머 나잇,20141060,0
6988,10044394,더 디너,20151382,4970
6975,10058708,쓰리 썸머 나잇,20141060,521319
7084,10043791,암살,20148851,0
7058,10075522,픽셀,20158241,436321
7043,10015317,아이스 에이지 4: 대륙 이동설,20126667,604936
6965,10020817,인시디어스 3,20150741,204710
7046,10062629,아이스 에이지 4: 대륙 이동설,20126667,124301
6958,10009807,인사이드 아웃,20151225,78686
7033,10006964,무서운 이야기,20124349,183712
6929,10043964,러덜리스,20150522,678786
7095,20205828,암살,20148851,0
6966,20113355,파스카,20132801,1776
6918,10041170,터미네이터 제니시스,20141384,356310
7031,20218929,무서운 이야기,20124349,0
7019,20130825,도둑들,20124034,0
7010,10006221,도둑들,20124034,514543
7018,20179766,도둑들,20124034,0
7090,20227720,암살,20148851,0
6985,20161943,쓰리 썸머 나잇,20141060,0
6941,10019065,손님,20148844,3129405
6990,10028206,더 디너,20151382,0
7042,10067699,아이스 에이지 4: 대륙 이동설,20126667,251495
7052,20181120,파닥파닥,20126010,0
7089,20227406,암살,20148851,0
7051,10040160,파닥파닥,20126010,55675
7066,10002617,난 그녀와 키스했다,20151202,0
6979,10040877,쓰리 썸머 나잇,20141060,970
7059,10027183,픽셀,20158241,419380
6998,20180773,5백만불의 사나이,20124058,0
6982,20218675,쓰리 썸머 나잇,20141060,0
6978,10019138,쓰리 썸머 나잇,20141060,333544
7070,10050151,암살,20148851,3481465
7072,10054755,암살,20148851,669166
7007,10057315,도둑들,20124034,1993674
7091,20110720,암살,20148851,245372
7054,10088926,라이드 : 나에게로의 여행,20159521,203410
7065,20175941,난 그녀와 키스했다,20151202,1519
7015,20125821,도둑들,20124034,23608
7111,20221893,고녀석 맛나겠다2 : 함께라서 행복해,20140241,39790
6989,10018808,더 디너,20151382,918
6971,10035154,다크 플레이스,20156301,528230
7037,10067417,무서운 이야기,20124349,3398
7013,10056431,도둑들,20124034,87488
7077,20179134,암살,20148851,0
7036,10004866,무서운 이야기,20124349,272648
7076,20175721,암살,20148851,382293
6995,10050734,5백만불의 사나이,20124058,695544
7022,20163223,도둑들,20124034,10141
7032,10030161,무서운 이야기,20124349,446516
7075,10028660,암살,20148851,293312
6967,20211126,파스카,20132801,0
7060,10085649,픽셀,20158241,1646
7035,10005839,무서운 이야기,20124349,1355204
7039,20112261,무서운 이야기,20124349,73729
7005,10005276,도둑들,20124034,2432486
6987,10070126,더 디너,20151382,4422
7062,20121285,"10,000km(만 킬로미터)",20152001,595
6957,10009361,우먼 인 골드,20151002,42911
7004,10074081,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,20127266,215369
7053,10003533,미국의 바람과 불,20110340,0
7068,10057315,암살,20148851,2005242
6991,20125819,5백만불의 사나이,20124058,0
7041,20179649,무서운 이야기,20124349,0
6969,20228210,파스카,20132801,0
7002,10027457,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,20127266,224520
6986,10056424,쓰리 썸머 나잇,20141060,0
7069,10087253,암살,20148851,2551764
7027,20129450,무서운 이야기,20124349,1372
6973,20112356,다크 플레이스,20156301,81117
7071,10067353,암살,20148851,3049086
7001,20185007,5백만불의 사나이,20124058,0
7029,20127911,무서운 이야기,20124349,3048
7074,10005383,암살,20148851,690469
7009,10058502,도둑들,20124034,9968
7056,10086370,라이드 : 나에게로의 여행,20159521,744605
6997,20180056,5백만불의 사나이,20124058,0
7050,20120882,파닥파닥,20126010,96806
7024,20134082,도둑들,20124034,1063421
7044,10010738,아이스 에이지 4: 대륙 이동설,20126667,151720
7137,20224192,살인재능,20141613,0
7025,20236946,도둑들,20124034,8897
7092,10066380,암살,20148851,1775724
7085,20196769,암살,20148851,0
7008,10061467,도둑들,20124034,2648610
7034,10058616,무서운 이야기,20124349,301595
7083,20180627,암살,20148851,0
7045,10076840,아이스 에이지 4: 대륙 이동설,20126667,221809
7038,20111976,무서운 이야기,20124349,687756
7125,20140984,살인재능,20141613,0
7169,20226987,베테랑,20148048,0
6934,20229713,레드 툼,20136000,0
7107,10040160,고녀석 맛나겠다2 : 함께라서 행복해,20140241,13194
7030,20112888,무서운 이야기,20124349,1913691
7164,20143687,베테랑,20148048,628508
7078,20224728,암살,20148851,0
7149,10004860,베테랑,20148048,19999
7110,20221054,고녀석 맛나겠다2 : 함께라서 행복해,20140241,1211
7168,20180526,베테랑,20148048,0
7021,20180908,도둑들,20124034,0
7081,20225515,암살,20148851,0
7119,10083789,러브 앤 머시,20151821,187276
6974,10003967,쓰리 썸머 나잇,20141060,1343183
7141,10046583,명탐정 코난 : 화염의 해바라기,20151964,438547
6994,10067494,5백만불의 사나이,20124058,0
6996,20112263,5백만불의 사나이,20124058,216857
6993,20112889,5백만불의 사나이,20124058,4120988
7098,10012005,셀마,20150061,455450
7061,10045603,픽셀,20158241,818
7131,20221032,살인재능,20141613,0
7106,10047326,고녀석 맛나겠다2 : 함께라서 행복해,20140241,103315
7161,10065617,베테랑,20148048,1534407
7147,10050151,베테랑,20148048,3099444
7094,10070393,암살,20148851,4773803
7099,10073449,셀마,20150061,700482
7136,20158232,살인재능,20141613,0
6977,10054493,쓰리 썸머 나잇,20141060,865174
7105,20115293,일 트로바토레 잘츠부르크 페스티벌,20151881,1064
7142,10052291,명탐정 코난 : 화염의 해바라기,20151964,0
7073,10072168,암살,20148851,5096
7082,20135288,암살,20148851,0
7101,10027379,종이 달,20151482,10855
7103,10076307,종이 달,20151482,20324
7134,20222858,살인재능,20141613,0
6976,10036963,쓰리 썸머 나잇,20141060,50196
7079,20194890,암살,20148851,0
7026,20129449,무서운 이야기,20124349,1098236
7100,10081008,셀마,20150061,75793
7146,10054128,베테랑,20148048,3041898
7148,20211726,베테랑,20148048,0
7097,20153620,암살,20148851,2413
7113,10034676,미니언즈,20145361,329711
7163,20180526,베테랑,20148048,0
7186,10086476,디올 앤 아이,20151901,0
7016,20141462,도둑들,20124034,0
7096,20207886,암살,20148851,2359128
7117,10083461,러브 앤 머시,20151821,84796
7121,10062937,미션 임파서블: 로그네이션,20157881,3015860
7162,20231126,베테랑,20148048,0
7135,20150929,살인재능,20141613,0
7153,10037131,베테랑,20148048,361348
7138,10005712,살인재능,20141613,0
7112,20221893,고녀석 맛나겠다2 : 함께라서 행복해,20140241,39790
7157,20186095,베테랑,20148048,3557749
7154,20139768,베테랑,20148048,0
7151,10062050,베테랑,20148048,1293314
7093,10006221,암살,20148851,1108295
7123,10044466,미션 임파서블: 로그네이션,20157881,297690
7170,10004210,베테랑,20148048,0
7143,10046462,명탐정 코난 : 화염의 해바라기,20151964,170558
7130,20139238,살인재능,20141613,0
7132,20150923,살인재능,20141613,0
7139,10030191,살인재능,20141613,1304
7104,10054086,종이 달,20151482,30
7160,10057698,베테랑,20148048,5709
7129,20208866,살인재능,20141613,485
7115,10023532,미니언즈,20145361,668952
7158,20136191,베테랑,20148048,1134568
7155,10053902,베테랑,20148048,181715
7116,10068370,러브 앤 머시,20151821,287197
7102,10057842,종이 달,20151482,7638
7133,20222611,살인재능,20141613,0
7108,20191157,고녀석 맛나겠다2 : 함께라서 행복해,20140241,42736
7127,20212206,살인재능,20141613,0
7167,20150505,베테랑,20148048,0
7192,10031332,어느 하녀의 일기,20152264,15064
