,movie_name,director_average
5922, 오즈: 신기한 마법가루,0
5923, 우리를 침범하는 것들,0
5924, 위시 어폰,309920
5925, 주부의 타락-너도 그래,1
5926, 즉석 미팅후 모텔,0
5927, 착한 엄마 친구,126
5928, 프란츠,9743
5929, 100미터,0
5930, 내 아들의 여자 무삭제판,1
5931, 내 친구의 애인 무삭제판,1
5932, 붉은 비키니,180
5933, 소림사 무림제자,4
5934, 엄마의 불륜 무삭제판,1
5935, 음란한 형제 : 형수와 처제 무삭제판,1
5936, 군함도,2659452
5937, 굶주린 여신:쾌락의 길,1
5938, 동창회의 목적: 더 비기닝 (무삭제),179
5939, 몸을 바치는 제수씨,0
5940, 송 투 송,226169
5941, 슈퍼배드 3,1544113
5942, 아내의 욕망:거대한 그것,1
5943, 젊은 며느리: 시아버지의 유혹에 빠지다(무삭제),1
5944, 젊은 아내 (무삭제),1
5945, 캠프 살인사건의 비밀,0
5946, 행성탈출: 반란의 서막,0
5947, 그린 인페르노,2368
5948, 꼬치구이집의 세여인,1
5949, 더 탱크,0
5950, 데몬 헌터,0
5951, 떠난 남편과 새로운 남자,0
5952, 레전드 갱스터 2 크레이스 형제,17
5953, 5 데이즈 오브 워,215446
5954, 라이프 오브 파이,63026
5955, 누나,0
5956," 다시, 뜨겁게 사랑하라!",11400
5957, 도망쳐온 이즈미,0
5958," 마진 콜: 24시간, 조작된 진실",11713
5959, 바람의 검심,2429
5960, 오하이오 삿포로,53507
5961, 컨빅션,85525
5962, 호두까기인형 3D,21784
5963, 로드,0
5964, 미스파이어,1031
5965, 미인 여주인의 애욕일기,1
5966, 부부교환의 날: 직장 상사 부부의 초대 (무삭제),1
5967, 비마나 미스터리,83804
5968, 사내커플의 외출,4
5969, 사탄의 영혼,0
5970, 스페셜포스: 블러드마운틴,1
5971, 시암,0
5972, 암고양이들,54
5973, 예쁜 형수 무삭제판,1
5974, 작은 엄마: 삼촌의 아내를 탐하다 (무삭제),1
5975, 정사 : 내 친구의 애인 무삭제판,1
5976, 포크레인,3756
5977, 한방 마사지의 욕정,0
5978, 헛소동,8784683
5979, 형부와 처제 무삭제판 ,1
5980, 회사 스와핑 : 사장과 여직원들 무삭제판,1
5981, 히트맨 2017,25
5982, 힐링캠프-한세상 무삭제,176
5983, 일대일,0
5984, 처녀들의 만찬,0
5985, 쿵푸마스터,4
5986, 명탐정 코난:진홍의 연가,509632
5987, 비에 흔들리는 여자,0
5988, 사이코메트리,0
5989, 이모티: 더 무비,191
5990, 택시운전사,1957948
5991, 가정교사의 은밀한 개인교습-무삭제판-,1
5992, 강가와 온천의 정사,1
5993, 능욕당하는 여자,0
5994, 레이디 맥베스,0
5995, 무림9대문파-사도황규,149
5996, 민박집의 하룻밤,0
5997, 선 섹스 후 사랑 ,0
5998, 여자 보험왕 : 그녀의 영업비밀,126
5999, 여자들,0
6000, 유부녀의 육체정산,1
6001, 자매의 S스캔들,1143
6002, 초흥분 여관 여주인,1
6003, 툼디: 부러진 검의 전설,0
6004, 트레이터,210493
6005, 파리로 가는 길,0
6006, 로우,0
6007, 유혹의 덫 무삭제 특별판,29
6008, 내 친구의 엄마: 친구의 엄마와 아내를 탐하다(무삭제),1
6009, 부부교환섹스 2017 (무삭제),1
6010, 새엄마 2017: 아버지의 아내를 탐하다(무삭제),1
6011, 탱크: 독일전차군단을 격파하라,1
6012, 맛있는 섹스 은밀한 동거,222
6013, 맛있는 영화 무삭제 감독판,104
6014, 블러드 문 : 나바호의 전설,0
6015, 캡처 킬 릴리즈,0
6016, 하나님 나라에는 악마가 살고 있다,0
6017, 내 아내의 친구: 아내가 집에 없던 날,1
6018, 내 이웃의 아내 2: 이웃 부부와 교환하던 날,1
6019, 내 친구의 엄마 2: 그녀가 여자로 보일 때,1
6020, 빅풋 주니어,904145
6021, 작은엄마 2: 삼촌이 없던 날 (무삭제),1
6022, 청년경찰,6287
6023, 극장판 도라에몽: 진구의 남극 꽁꽁 대모험,0
6024, 남자기숙사의 여관리인,0
6025, 등산후 여자사냥,1
6026, 레스큐 언더 파이어,0
6027, 로버트: 인형의 저주,1
6028, 벨과 세바스찬 계속되는 모험,64230
6029, 블랙 아웃,0
6030, 숨바꼭질: 어둠의 속삭임,0
6031, 애나벨 : 인형의 주인,1111284
6032, 엘리자의 내일,6687
6033, 여자이고 싶은 새엄마,0
6034, 예감은 틀리지 않는다,14470
6035, 좋아죽는 미망인,1
6036, 색에 놀다,340
6037, 두 엄마,149
6038, 드래곤 스펠: 마법 꽃의 비밀,0
6039, 일본 엄마 무삭제,94
6040, 혹성탈출: 종의 전쟁,1190486
6041, 더 마더,0
6042, 정사2: 친구 새엄마-감독판,83
6043, 공범자들,143824
6044, 꽃미남 연하 마사지사,0
6045, 내일의 안녕,5380
6046, 노래로 쏘아 올린 기적,2289
6047, 무림9대문파-항하살수,0
6048, 미션 이스탄불,81747
6049, 빨간 유카타의 여인,1
6050, 새엄마의 섹스 교육,1
6051, 스와핑 : 형의 여자,1
6052, 엄마 친구의 섹스,1
6053, 온천여관의 여인들,1
6054, 요염한 게이샤의 접대,1
6055, 육식계 간호사,0
6056, 잇 로컬,0
6057, 장산범,5604104
6058, 전망 좋은 부동산,4
6059, 런던 블러바드 무삭제 감독판,16959
6060, 여교사의 향기,22
6061, 익스트림 No.13 감독판,6614
6062, 마이 리틀 히어로,7817459
6063, 머신건 프리처 감독판,1113845
6064, 박수건달,1218724
6065, 빨간머리 앤 : 그린게이블로 가는 길,8905
6066, 클라우드 아틀라스,1303256
6067, 누군가가 보고있다,7
6068, 스파이키드4 : 올더타임인더월드,59071
6069, 직장 스와핑 : 예쁜 여직원들,1
6070, 착한 누나:다섯 남자와 섹스를,4
6071, 착한 여자:대물이 좋아,0
6072, 착한 처형 : 아내를 대신하다,1
6073, 화이트 릴리,87312
6074, 3분 파트너,42
6075, 로스트 인 더 퍼시픽,0
6076, 미스터 쉐프,432
6077, 3류들의 사랑,0
6078, 내 여자의 엄마(무삭제),149
6079, 돈 킬 잇: 악마사냥꾼,2519
6080, 부부 교환의 날 2017,1
6081, 붉은 비키니 무삭제판,150
6082, 스파이: 외인부대 잠입작전,1
6083, 럼블,1031
6084, 다크타워: 희망의 탑,20371
6085, 브이아이피,2163060
6086, 제인 도,0
6087, 가정방문과 거유부인,1
6088, 그럼에도 불구하고,0
6089, 극장판 위 베어 베어스: 곰 브라더스,0
6090, 낮잠 공주 : 모르는 나의 이야기,5050
6091, 넬리,0
6092, 더 비지터: 리턴즈,26553
6093, 더 테이블,19292
6094, 문란한 단지처의 욕망,1
6095, 밤섬해적단 서울불바다,3422
6096, 빈센트 반 고흐 : 새로운 시선,0
6097, 색시공...주홍글씨의 비밀,6577
6098, 여의사의 속옷파티,0
6099, 올 아이즈 온 미,0
6100, 완벽한 거짓말,0
6101, 정사 : 친구의 엄마,126
6102, 직장 상사의 미인아내,1
6103, 코만도: 라스트 액션 히어로,0
6104, 파리 시청 앞에서의 키스: 로베르 두아노,0
6105, 풀 스피드,0
6106, 로엔그린,781
6107, 가루지기: 변강쇠 더 비기닝,0
6108, 겟 더 걸,54
6109, 내 애인의 엄마: 내 여자가 되던 날,1
6110, 내 친구의 아내: 만져봐도 될까요?,1
6111, 달콤한 여선배,0
6112, 목격자,0
6113, 태산쿵푸: 6인의 고수,0
6114, 리벤지포르노 여배우지망생,14
6115, 비구니자매의비밀애,22
6116, 신임여교사 미숙한진로지도,14
6117, 근친의 사랑:형수님과 며느리,1
6118, 김광석,25294
6119, 로마의 휴일,564159
6120," 무현, 두 도시 이야기 : 파이널 컷",944107
6121, 발레리안: 천 개 행성의 도시,243687
6122, 블랙 워터 뱀파이어,49958
6123, 아내의 섹스:남편의 승진을 위해,1
6124, 아내의 아르바이트,0
6125, 아토믹 블론드,58064
6126, 초대남 무삭제판,215
6127, 킬러의 보디가드,152025
6128, 페니 핀처,19105
6129, 깨끗한 유부녀,0
6130, 더 파이트 클럽,0
6131, 소나기,28643
6132, 슈퍼오리 : 태양을 지켜라,0
6133, 아무도 잠들지 마라,8540
6134, 아키라,5040
6135, 요리학원에서 스와핑,1
6136, 원정여행,88
6137, 인스턴트 데스,1
6138, 천재도둑미스터A,0
6139, 친구엄마 : 참을 수 없는 날,1
6140, 학생의 엄마 : 첫 섹스 하던 날,1
6141, 형수의 직업,0
6142, 잊혀진 꿈의 동굴,4365
6143, 카마수트라 나잇,0
6144, 파이스토리 : 악당상어 소탕작전,72047
6145, 프레셔스,64950
6146, 맥시멈 컨빅션,379
6147, 수호지 천하호걸-고대수,1006
6148, 네이키드웨폰-사소리2,15
6149, 더 임파서블,88653
6150, 로봇 앤 프랭크,0
6151, 몬스터 호텔,0
6152, 배꼽,245970
6153, 베드,113398
6154, 세션 : 이 남자가 사랑하는 법   ,126
6155, 세크레이드,0
6156, 슬로베니안 걸-여대생 콜걸,0
6157, 위대한 밀로크로제,0
6158, 잭 리처,3072178
6159, 하이 라이프,0
6160, 헤이세이 미망인 하숙집-관리인을 노려라,16
6161, 안드레아 세니에 ,0
6162, 레닌그라드: 900일간의 전투,0
6163, 데드폴,7854
6164, 마마,0
6165, 뽀로로 극장판 슈퍼썰매 대모험,445014
6166, 7번방의 선물,927190
6167, 나비와 바다,2870
6168, 더 헌트,3698
6169, 드래곤 헌터,0
6170, 레이디 가가 : 온 더 엣지,38
6171, 마돈나 : 라이크 어 버진,4943
6172, 명탐정 코난:은빛 날개의 마술사,374362
6173, 해결사,0
6174, 헤이세이 미망인 하숙집-방빌려드립니다,16
6175, 아이언걸,0
6176, 더 피플 아이브 슬렙 위드,0
6177, 베를린,2605696
6178, 부도리의 꿈 ,98668
6179, 부도리의 꿈(감독판),104651
6180, 서베일런스,25365
6181, 그 여자 그 남자의 속사정,1495
6182, 하울링,1930488
6183, 레전드 오브 래빗,0
6184, 맨 온 렛지,0
6185, 언더월드 4: 어웨이크닝,0
6186, 나루토 질풍전 극장판: 블러드 프리즌,11221
6187, 닌자보이 란타로 극장판 : 시끌벅적 방학숙제 대소동,35709
6188, 더 데이,0
6189, 볼츠와 블립 ,478392
6190, 빅 미라클,478678
6191, 움,0
6192, 문라이즈 킹덤 ,206810
6193, 물고기,820
6194, 베이비 메이커스,0
6195, 세븐데이즈,0
6196, 수호지 가면영웅 - 귀두,904
6197, 타락하는 유부녀,35
6198, 헨리스 크라임,0
6199, 디 아더 맨,14018
6200, 반달곰,0
6201, 남쪽으로 튀어,748857
6202, 다이하드: 굿 데이 투 다이,194889
6203, 날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,0
6204, 눈의 여왕,0
6205, 단지처 오후의 정사2,4
6206, 블랑섹의 기이한모험,250665
6207, 비스트,0
6208, 여친남친,0
6209, 천하영웅,141172
6210, 파라노만,393181
6211, 징기스칸 : 제국의 건설,0
6212, 굿바이 홈런,0
6213, 남자사용설명서,616810
6214, 불륜의 시대,1167
6215, 블러드-C : 더 라스트 다크,20456
6216, 비러브드,1099
6217, 실버라이닝 플레이북,121669
6218," 쏘리,알러뷰",0
6219, 아기기린 자라파,5268
6220, 암스테르담 헤비,0
6221, 옴 샨티 옴,0
6222, 처녀상실,30
6223, 피메일 에이전트,6224
6224, 해양경찰 마르코,0
6225, 헨젤과 그레텔: 마녀 사냥꾼 3D,0
6226, 레이징 피닉스2 : 여자옹박의 귀환,0
6227, 참을 수 없는 성적유희 감독판,465
6228, 다크니스,0
6229, 극장판 나루토 질풍전: 로드 투 닌자,0
6230, 더 자이언트,0
6231, 라스트 스탠드,2416958
6232, 분노의 윤리학,896
6233, 빌리와 용감한 녀석들 2 ,0
6234, 신세계,995557
6235, 옹박 : 영웅의 탄생,0
6236, 타에의 미망인정사,12
6237, 파이어 위드 파이어,0
6238," 1999, 면회",702995
6239, 욕망의 코스프레,6045
6240, 톰하디의 도망자,0
6241, 차이니즈 조디악,237977
6242, 극장판: 타이거 앤 버니,0
6243, 누구의 딸도 아닌 해원,69811
6244, 뒷담화: 감독이 미쳤어요,956494
6245, 수호지 바람의 영웅 - 금모견,453
6246, 스카이포스 3D,32
6247, 스토커,1720895
6248, 아메리카파이: 19금 여배우들,0
6249, 안나 볼레나,0
6250, 엘리펀트 화이트,226428
6251, 잭 더 자이언트 킬러,1853202
6252, 페어리테일: 봉황의 무녀,33886
6253, 플라이트,359938
6254, 해적: 말라카해안의 위협,0
6255, 소노코의 유혹정사,16
6256, 두 미 러브,1
6257, 메스카다,0
6258, 지킬 앤 하이드,0
6259, 포에버 스트롱,200
6260, 가족의 나라,3698
6261, 데스워리어,0
6262, 린코의 유혹하는 미용실,7
6263, 사이코메트리,323382
6264, 오즈 그레이트 앤드 파워풀,807348
6265, 재회,16
6266, 제로 다크 서티,61415
6267, 키스,717618
6268, 킬러 조,112450
6269, 사랑의 묘약,1229
6270, 디 엔드: 인류 최후의 날,0
6271, 모노거미,0
6272, 모스크바 히트,9616
6273, 수호지태극영웅-소이광,446
6274, 글래디에이터: 로마 영웅 탄생의 비밀 3D,0
6275, 누구나 제 명에 죽고 싶다,0
6276, 링컨,833789
6277, 미스진은 예쁘다,784
6278, 사샤,0
6279, 설인,0
6280, 슈가박스,0
6281, 알렉스 크로스,731212
6282, 영웅 - 샐러멘더의 비밀,0
6283, 오란고교 호스트부,0
6284, 웜 바디스,137205
6285, 터치 오브 라이트,0
6286, 파파로티,209882
6287, 하나츠미-그녀의 꽃망울,0
6288, 후지코의 이중생활,30
6289, 더 헌터 ,77533
6290, 도너 패스,0
6291, 조조-황제의 반란 감독판,75297
6292, 천사의 숨소리,0
6293, 철의 여인,4554785
6294, 토리노의 말,0
6295, 돈 지오반니,0
6296, 돌아온 파워레인저 미라클포스,0
6297, 디스 민즈 워,1722962
6298, 러브픽션,7438
6299, 마릴린 먼로와 함께한 일주일,144154
6300, 만화방,0
6301, 밀림의 왕자 레오: 세상을 바꾸는 용기,0
6302, 플라이페이퍼,530336
6303, 더 해머,0
6304, 돌핀 : 꿈꾸는 다니엘의 용감한 모험,8004
6305, 드림팀,176072
6306, 마스터 클래스의 산책,290964
6307, 바바라,0
6308, 생생활활,41332
6309, 소명 하늘의 별,52683
6310, 신혼 부부 러브 다이어리 3-트리플 러브,14
6311, 안나 카레니나,333294
6312, 연애의 온도,616481
6313, 원피스 극장판 Z,0
6314, 장고:분노의 추적자,176024
6315, 지슬 - 끝나지 않은 세월2,1346
6316, 컬러드 걸스,0
6317, 테라노바,0
6318, 메인 스트리트,0
6319, 모래가 흐르는 강,0
6320, 섀도우 댄서,70628
6321, 세븐 빌로우,60
6322, 스큐,0
6323, 신혼 부부 러브 다이어리 4-러브 포에버,14
6324, 웃는 남자,8821
6325, 유다의 사자 : 부활절 대모험,0
6326, 좋은 친구들 ,0
6327, 지.아이.조 2,1611734
6328, 초한지: 영웅의 부활,2
6329, 콰르텟,0
6330, 피치 퍼펙트,0
6331, 필름 소셜리즘,4339
6332, 후세: 말하지 못한 내 사랑,0
6333, 플레이백,0
6334, 비념,14231
6335, 귀 파는 여자,0
6336, 끝과 시작,1200585
6337, 런닝맨,1102050
6338, 브로큰 시티,108775
6339, 킬링 소프틀리,0
6340, 호스트,173698
6341, 호프 스프링즈,506330
6342, 홀리 모터스,35194
6343, 크로스 라인,1008
6344, 대상해,50955
6345, 전설의 주먹,1659376
6346, 극장판 베르세르크: 황금 시대편Ⅲ ? 강림,6264
6347, 꼬마영웅 경찰차 프로디,0
6348, 디테일스,0
6349, 미히로의 19금 강좌,26
6350, 어둠 속의 빛 ,63598
6351, 오블리비언,382607
6352, 월플라워,0
6353, 카페,0
6354, 오텔로,0
6355, 토스카,0
6356, 건달 여의사,4
6357, 걸즈 라이프,0
6358, 공정사회,20163
6359," 글렌, 플라잉 로봇",0
6360, 노리개,387
6361, 로마 위드 러브,78397
6362, 뷰티풀 크리처스,158676
6363, 송 포 유,2240
6364, 왕자가 된 소녀들,0
6365, 초한지 - 천하대전 감독판,163738
6366, 춘화도,15
6367, 태아 3D,0
6368, 테이크 쉘터 ,19555
6369, 테이크다운,23338
6370, 필부,0
6371, 마지막 중독,464
6372, 정사 : 두 여자와의 로맨스,0
6373, 더 데이,2198
6374, 닌자정사,0
6375, 배드 블러드,0
6376, 게이샤의 순정상실,89
6377, 그림자 애인,77
6378, 새 구두를 사야해,0
6379, 아이언맨 3,24471
6380, 에반게리온: Q,40887
6381, 짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,272062
6382, 파리 5구의 여인,15493
6383, 피노키오: 당나귀 섬의 비밀,0
6384, 해피 이벤트 ,20823
6385, 어펜더: 범죄와의 전쟁,1
6386, 건달 앵커우먼,10
6387, 다크월드 3D,700
6388, 문빔베어: 달을 사랑한 작은 곰,67663
6389, 전국노래자랑,159140
6390, 폭풍우 치는 밤에: 비밀 친구,39816
6391, 내 남편의 시선,42
6392, 러스트 앤 본,11801
6393, 시저는 죽어야 한다,4157
6394, 우리에겐 교황이 있다,14193
6395, 이프!,0
6396, 천하칠검 양가장,88295
6397, 콜렉션,4443
6398, V/H/S:죽음을 부르는 비디오,14769
6399, 남자 대 여자: 섹스가 문제다,18966
6400, 이티피 페스티벌 08X09 서태지,15871
6401, 안드레아 보첼리: 러브 인 포르토피노,0
6402, 비스트 앵콜 콘서트  3D,19144
6403, 세이프 하우스,160563
6404, 액트 오브 밸러: 최정예 특수부대 ,105340
6405, 휴고,264209
6406," 열여덟, 열아홉",1295517
6407, 줄탁동시,2898
6408, 가시,0
6409, 로맨스 조,65840
6410, 말하는 건축가,29268
6411, 밀월도 가는 길,0
6412, 유부녀의 꽃,22
6413, 고령화 가족,1275397
6414, 그 남자의 사랑법,0
6415, 라자르 선생님,15050
6416, 셰임,252465
6417, 스니치,426
6418, 에덴의 선택,0
6419, 헬터 스켈터,7634
6420, 009 사이보그 ,7065
6421," 기브 앰 헬, 말론",89643
6422, 라운드 업,5689
6423, 몽타주,1253075
6424, 미나문방구,760447
6425, 뷰티풀 프렌즈,0
6426, 산딸기,3975
6427, 앤젤스 셰어: 천사를 위한 위스키,16381
6428, 어느 비행사에 대한 추억,0
6429, 어디로 갈까요?,754
6430, 엘과엠의 러브스토리 - 엠스토리,10
6431, 엘과엠의 러브스토리-엘스토리,10
6432, 위대한 개츠비,535521
6433, 전국: 천하영웅의 시대,0
6434, 크루즈 패밀리,269947
6435, 파르지팔,0
6436, 폴링 오버나잇,0
6437, 환상속의 그대,214
6438, 대마술사,15983
6439, 붓다:싯다르타 왕자의 모험,0
6440, 템페스트,371
6441, 버크 앤 헤어,44501
6442, 분노의 질주: 더 맥시멈,920893
6443, 비포 미드나잇,87974
6444, 사랑은 타이핑 중!,0
6445, 아수라,852
6446, 겟코가면,0
6447, 공각기동대 S.A.C - Solid State Society,7272
6448, 그림리퍼,0
6449, 길위에서,639217
6450, 멤피스,0
6451, 슬립타이트,108105
