,actor_name,filmo,code,average_audience
617,김순호,달팽이의 별,20126221,0
618,누미 라파스,밀레니엄 : 제2부 불을 가지고 노는 소녀,20125860,332975
619,미카엘 니크비스트,밀레니엄 : 제2부 불을 가지고 노는 소녀,10022862,1418
620,엘레나 야코블레바,스페이스 독,10049984,0
621,안나 볼쇼바,스페이스 독,20127324,0
622,주윤발,양자탄비,10069145,91611
623,강문,양자탄비,10000589,54290
624,갈우,양자탄비,10000451,78654
625,프랑수아 클뤼제,언터처블: 1%의 우정,10084454,9443
626,오마 사이,언터처블: 1%의 우정,20126651,145297
627,주현,해로 (偕老),10069209,636192
628,예수정,해로 (偕老),10049950,747
629,이태구,해로 (偕老),20179067,0
630,정은옥,해로 (偕老),20179770,0
631,정택준,해로 (偕老),20179842,0
632,최부경,해로 (偕老),20180312,0
633,최진영,해로 (偕老),20180590,0
634,최진영,해로 (偕老),20180590,0
635,이상구,해로 (偕老),20181064,0
636,이상준,해로 (偕老),20181107,0
637,배준성,해로 (偕老),20142122,0
638,유상현,해로 (偕老),20184884,0
639,유승호,해로 (偕老),20151905,0
640,이경자,해로 (偕老),20185136,0
641,우현,해로 (偕老),10052293,924881
642,맷 데이먼,엘리시움,10025511,515735
643,조디 포스터,엘리시움,10065670,142346
644,샬토 코플리,엘리시움,20113516,378755
645,윌리엄 피츠너,엘리시움,10053319,211895
646,주영호,우리들의 헤어진 여자친구,20113225,0
647,심호성,우리들의 헤어진 여자친구,20185819,0
648,오연재,우리들의 헤어진 여자친구,20178441,0
649,임은정,우리들의 헤어진 여자친구,20182329,0
650,애쉬튼 커처,잡스,10045585,321271
651,조시 게드,잡스,10066247,5151616
652,더못 멀로니,잡스,10010595,150641
653,매튜 모딘,잡스,10025157,122987
654,후지와라 타츠야,짚의 방패,20071684,12414
655,오사와 타카오,짚의 방패,10050598,153706
656,마츠시마 나나코,짚의 방패,10023911,31854
657,프랑소아 다미앙,탱고 위드 미,10084416,52060
658,앤느 폴리세비치,탱고 위드 미,10045761,0
659,세르지 로페즈,탱고 위드 미,10036001,4391
660,잔 해멘넥커,탱고 위드 미,10046803,0
661,줄리 델피,2 데이즈 인 뉴욕,10069302,63035
662,크리스 록,2 데이즈 인 뉴욕,10077046,734195
663,알버트 델피,2 데이즈 인 뉴욕,10045143,0
664,알렉상드르 나혼,2 데이즈 인 뉴욕,20177620,0
665,오토다케 히로타다,괜찮아 3반,20177660,0
666,코쿠분 타이치,괜찮아 3반,10076424,0
667,에이쿠라 나나,괜찮아 3반,10048891,1302
668,조재현,뫼비우스,10066929,619687
669,서영주,뫼비우스,20125821,11868
670,이은우,뫼비우스,10057015,1116
671,이정훈,뫼비우스,20181927,0
672,장철민,뫼비우스,20182438,0
673,안노 히데아키,바람이 분다,20090632,0
674,타키모토 미오리,바람이 분다,20178280,12696
675,엠마 왓슨,블링 링,10049635,2281310
676,케이티 창,블링 링,20176461,0
677,이스라엘 부르사드,블링 링,20176462,0
678,설경구,스파이,10035772,2111862
679,문소리,스파이,10026732,736374
680,다니엘 헤니,스파이,10088518,1147626
681,고창석,스파이,10001779,1598887
682,한예리,스파이,20090447,300194
683,라미란,스파이,10013826,965916
684,서승인,스파이,20185490,0
685,이대수,스파이,20141082,0
686,이성제,스파이,20186181,0
687,최승현,스파이,20157485,0
688,오대환,스파이,20111279,1203
689,이무생,스파이,10055385,739
690,강석철,스파이,20168262,0
691,김종수,스파이,20163848,9439
692,조영진,스파이,10066710,736
693,마리오 마우러,잔다라: 더 비기닝,20178340,8077
694,야야잉,잔다라: 더 비기닝,20178341,1546
695,봉코이 콩말라이,잔다라: 더 비기닝,10031643,1546
696,니시노 쇼,잔다라: 더 비기닝,20166434,46
697,강신일,천안함 프로젝트,10000736,2361619
698,이희은,천안함 프로젝트,20182149,0
699,조다인,천안함 프로젝트,10064983,0
700,고승민,천안함 프로젝트,20183018,0
701,홍성기,천안함 프로젝트,20183729,0
702,로버트 드니로,킬링시즌,10016564,203238
703,존 트라볼타,킬링시즌,10068438,158176
704,마일로 벤티밀리아,킬링시즌,10023788,46863
705,미나 탄더,포가튼 : 잊혀진 소녀,10026950,0
706,카타리나 탈바흐,포가튼 : 잊혀진 소녀,10074102,47651
707,로라 드 보어,포가튼 : 잊혀진 소녀,20176343,0
708,송강호,관상,10037018,4066761
709,이정재,관상,10057315,2154038
710,백윤식,관상,10030351,1686307
711,조정석,관상,20121022,1837447
712,이종석,관상,20127912,1102564
713,김혜수,관상,10006380,1136378
714,신기원,관상,20185678,0
715,윤종구,관상,20186015,0
716,윤희원,관상,20186039,0
717,이도엽,관상,20186076,0
718,권영각,관상,20186463,0
719,김길동,관상,20186501,0
720,정준식,관상,20186795,0
721,조훈휘,관상,20186982,0
722,표유신,관상,20138300,0
723,하정수,관상,20139596,0
724,한만영,관상,20140966,0
725,노준표,관상,20141847,0
726,문혜진,관상,20187169,0
727,박진우,관상,20110900,0
728,전신환,관상,20113003,3960
729,김강현,관상,10000476,4322
730,유재명,관상,20152117,564994
731,김의성,관상,10005383,690469
732,정대용,관상,10061659,0
733,김재만,낭만파 남편의 편지,10005485,3526
734,신소현,낭만파 남편의 편지,20178025,0
735,임성철,낭만파 남편의 편지,20156351,0
736,정우정,낭만파 남편의 편지,20182719,0
737,최석용,낭만파 남편의 편지,20183063,0
738,최천웅,낭만파 남편의 편지,20183539,0
739,오선아,낭만파 남편의 편지,20186139,0
740,최재호,낭만파 남편의 편지,20274611,0
741,빌리 크리스탈,몬스터 대학교,10033706,119771
742,존 굿맨,몬스터 대학교,10067536,153453
743,스티브 부세미,몬스터 대학교,10039091,394128
744,롭 리글,몬스터 대학교,20168025,0
745,피터 손,몬스터 대학교,10085861,1054886
746,하비에르 드롤라스,부에노스 아이레스에서 사랑에 빠질 확률,20177681,0
747,피욜라 로페즈 드 아야라,부에노스 아이레스에서 사랑에 빠질 확률,10086328,0
748,릴리 콜린스,섀도우 헌터스: 뼈의 도시,20113051,263512
749,제이미 캠벨 바우어,섀도우 헌터스: 뼈의 도시,10063568,8567
750,케빈 지거스,섀도우 헌터스: 뼈의 도시,10075525,816
751,제미마 웨스트,섀도우 헌터스: 뼈의 도시,10020998,0
752,레나 헤디,섀도우 헌터스: 뼈의 도시,10014824,932363
753,조나단 리스 마이어스,섀도우 헌터스: 뼈의 도시,10065333,291135
754,알 파치노,슈퍼배드 2,10044051,139359
755,스티브 카렐,슈퍼배드 2,10039193,488942
756,미란다 코스그로브,슈퍼배드 2,20112358,1043904
757,태연,슈퍼배드 2,20167017,1043904
758,서현,슈퍼배드 2,20171900,1043904
759,정유미,우리 선희,10062071,1294228
760,이선균,우리 선희,10055970,917554
761,김상중,우리 선희,10004437,805726
762,정재영,우리 선희,10062184,1823220
763,이민우,우리 선희,20111414,42858
764,예지원,우리 선희,10049959,153132
765,박주희,우리 선희,20112298,11082
766,로건 레먼,퍼시 잭슨과 괴물의 바다,10015755,852125
767,알렉산드리아 다다리오,퍼시 잭슨과 괴물의 바다,20131254,1716306
768,브랜든 T. 잭슨,퍼시 잭슨과 괴물의 바다,10032168,0
769,칼 웨더스,아메리칸 배틀쉽,10074357,0
770,베라 파미가,컨저링,10030781,365014
771,패트릭 윌슨,컨저링,10082678,431773
772,릴리 테일러,컨저링,10021068,212486
773,마리아노 마르티네즈,프리버즈: 밍쿠와 찌아의 도시 대탈출,10022030,0
774,루이사나 로필라토,프리버즈: 밍쿠와 찌아의 도시 대탈출,20176921,0
775,김민국,프리버즈: 밍쿠와 찌아의 도시 대탈출,20177820,11263
776,송지아,프리버즈: 밍쿠와 찌아의 도시 대탈출,20177821,0
777,강신효,러시안 소설,20167620,111927
778,경성환,러시안 소설,20178263,0
779,김인수,러시안 소설,20124022,0
780,김정석,러시안 소설,20160378,2337
781,양성규,러시안 소설,20185771,0
782,이규태,러시안 소설,20186058,0
783,이도연,러시안 소설,20186074,0
784,이유미,러시안 소설,20186265,4881
785,최종률,러시안 소설,10072718,0
786,빌 오버스트 주니어,아브라함 링컨 VS 좀비,20178880,24
787,켄트 이글하트,아브라함 링컨 VS 좀비,20178881,0
788,케이트 블란쳇,블루 재스민,10075724,772650
789,알렉 볼드윈,블루 재스민,10044466,490791
790,콜린 파렐,퍼펙트,10076626,518049
791,테렌스 하워드,퍼펙트,10079735,760763
792,누미 라파스,퍼펙트,20125860,330701
793,도미닉 쿠퍼,퍼펙트,10012810,420123
794,이자벨 위페르,퍼펙트,10057136,24619
795,모드 사매드,가투의 연날리기,20168802,0
796,자얀타 다스,가투의 연날리기,20168801,0
797,정민준,벌거숭이,20178612,0
798,김민혁,벌거숭이,20114071,1247
799,장리우,벌거숭이,10060144,1079
800,정진옥,벌거숭이,20186798,0
801,오은호,벌거숭이,20238726,0
802,장광,아유레디?,10060043,1337715
803,고형원,아유레디?,20173043,0
804,성현경,아유레디?,20173046,0
805,테사 라,애프터 루시아,10079877,0
806,헤르난 멘도자,애프터 루시아,20178024,0
807,안드레아 오스바트,투 타이거,10043181,15095
808,셀레나 쿠,투 타이거,20178207,0
809,보라 알타스,허니,20178961,0
810,에르달 베식시오글루,허니,20178962,0
811,툴린 오젠,허니,20178982,0
812,유아인,깡철이,10053802,2899891
813,김해숙,깡철이,10006221,1103242
814,김정태,깡철이,10005617,1878556
815,김성오,깡철이,20111894,410069
816,정유미,깡철이,10062071,1222941
817,이시언,깡철이,20161740,0
818,신정근,깡철이,10040580,4384227
819,손희정,깡철이,20185559,0
820,신경주,깡철이,20185675,0
821,신창수,깡철이,20185721,0
822,이동연,깡철이,20186085,0
823,이동훈,깡철이,20180978,0
824,이승민,깡철이,20186219,0
825,이태영,깡철이,10057894,0
826,길정환,깡철이,20113156,0
827,하수진,깡철이,20187085,0
828,한상현,깡철이,20142000,0
829,이도겸,깡철이,20237886,478903
830,김인우,깡철이,20207886,2359128
831,장태성,깡철이,10060576,0
832,설경구,소원,10035772,2136853
833,엄지원,소원,10047357,1342924
834,이레,소원,20179001,306119
835,김해숙,소원,10006221,1108295
836,김상호,소원,10004448,1601692
837,라미란,소원,10013826,965916
838,양진성,소원,20133935,0
839,이승택,소원,20186240,0
840,하진,소원,20187086,0
841,조복래,소원,20203246,512382
842,안젤라 베이비,적인걸2 : 신도해왕의 비밀,10043673,5123
843,조우정,적인걸2 : 신도해왕의 비밀,20120421,244
844,김범,적인걸2 : 신도해왕의 비밀,10004252,732483
845,풍소봉,적인걸2 : 신도해왕의 비밀,20125868,23847
846,휴 잭맨,프리즈너스,10090817,1330635
847,제이크 질렌할,프리즈너스,10063816,487166
848,히나미 쿄코,프린세스 사쿠라,20081542,0
849,아사미 유마,프린세스 사쿠라,20126362,7
850,호시노 아카리,프린세스 사쿠라,10089239,3
851,아오키 무네타카,프린세스 사쿠라,10042347,1383
852,덴덴,프린세스 사쿠라,10012401,416
853,하리수,하리수의 도색,10086809,25747
854,테레사 청,하리수의 도색,10079715,0
855,오가룡,하리수의 도색,10049994,0
856,마츠자카 케이코,하리수의 도색,10023945,0
857,골시프테 파라하니,어떤 여인의 고백,20121475,299
858,오정세,히어로,10050734,743523
859,박철민,히어로,20110935,1181621
860,정은표,히어로,10062107,103689
861,신지수,히어로,20111206,90777
862,배호근,히어로,10030258,0
863,백소미,히어로,10030310,0
864,서인한,히어로,20185498,0
865,송영훈,히어로,20185652,0
866,안성원,히어로,20185748,0
867,이용동,히어로,20186255,0
868,이현모,히어로,20164721,0
869,류현,히어로,20187157,0
870,황순영,히어로,20187306,0
871,문희경,히어로,10026863,321654
872,손병호,히어로,10036828,555163
873,크리스 헴스워스,러시 : 더 라이벌,10077282,2770984
874,다니엘 브륄,러시 : 더 라이벌,10009361,45056
875,폴 워커,비히클 19,10083746,521465
876,마이클 더글라스,쇼를 사랑한 남자,10022867,330717
877,맷 데이먼,쇼를 사랑한 남자,10025511,548869
878,스콧 바큘라,쇼를 사랑한 남자,10038257,5712
879,여진구,화이: 괴물을 삼킨 아이,10049790,375962
880,김윤석,화이: 괴물을 삼킨 아이,10005276,2936717
881,조진웅,화이: 괴물을 삼킨 아이,10067353,3095845
882,장현성,화이: 괴물을 삼킨 아이,10060624,196906
883,김성균,화이: 괴물을 삼킨 아이,20127194,1611280
884,박해준,화이: 괴물을 삼킨 아이,20161741,38244
885,임지은,화이: 괴물을 삼킨 아이,10058821,1097067
886,남지현,화이: 괴물을 삼킨 아이,10007590,218514
887,설우신,화이: 괴물을 삼킨 아이,20185511,0
888,이성,화이: 괴물을 삼킨 아이,10026100,0
889,이태종,화이: 괴물을 삼킨 아이,20186422,0
890,한진,화이: 괴물을 삼킨 아이,20187105,0
891,홍준표,화이: 괴물을 삼킨 아이,20180914,0
892,유연석,화이: 괴물을 삼킨 아이,20111976,655393
893,이준혁,화이: 괴물을 삼킨 아이,10057492,98151
894,박진우,화이: 괴물을 삼킨 아이,20110924,1914779
895,한주완,화이: 괴물을 삼킨 아이,20111823,1327
896,서영화,화이: 괴물을 삼킨 아이,20067819,116782
897,이진성,화이: 괴물을 삼킨 아이,20233327,1851
898,장인섭,화이: 괴물을 삼킨 아이,20232726,1159
899,손강국,화이: 괴물을 삼킨 아이,20237647,0
900,시벨 케킬리,그녀가 떠날 때,10040092,20798
901,데리아 알라보라,그녀가 떠날 때,10010920,0
902,피터 뮬란,디어 한나,10085762,19755
903,올리비아 콜만,디어 한나,10051241,2412
904,에디 마산,디어 한나,10047815,5382
905,니시지마 히데토시,세이지: 육지의 물고기,10008468,4630
906,모리야마 미라이,세이지: 육지의 물고기,10026334,15007
907,유우키 나에,세이지: 육지의 물고기,20127596,0
908,이범수,시체가 돌아왔다,10055581,1153897
909,류승범,시체가 돌아왔다,10019067,1350162
910,김옥빈,시체가 돌아왔다,10005064,952067
911,정만식,시체가 돌아왔다,10061699,3026552
912,유다인,시체가 돌아왔다,10053565,742990
913,신정근,시체가 돌아왔다,10040580,4384227
914,고창석,시체가 돌아왔다,10001779,1721348
915,정인기,시체가 돌아왔다,10062134,535866
916,오정세,시체가 돌아왔다,10050734,695544
917,배정남,시체가 돌아왔다,20127749,0
918,최동헌,시체가 돌아왔다,10072185,0
919,김병오,시체가 돌아왔다,20111776,0
920,최태환,시체가 돌아왔다,10072842,220707
921,박혜인,시체가 돌아왔다,20139489,0
922,서성만,시체가 돌아왔다,20145480,0
923,윤석진,시체가 돌아왔다,10054318,0
924,손종학,시체가 돌아왔다,20232246,0
925,샘 워싱턴,타이탄의 분노,10035005,1711708
926,리암 니슨,타이탄의 분노,10019770,751124
927,랄프 파인즈,타이탄의 분노,10014377,406714
928,로자먼드 파이크,타이탄의 분노,10017663,386670
929,대니 휴스턴,타이탄의 분노,10010238,146134
930,산드라 블록,그래비티,10034676,303542
931,조지 클루니,그래비티,10067224,193034
