,movie_name,nation,distribution,director_sum,actor_sum,rate_score,genre,first_genre,genre_sum,release_date,day1_screen,day1_audience,day15_date,day_score,day15_audience,rate,news7
964,기술자들,0.267262,0.790536,1646142,16308786,0.15883,744323,범죄,1309130.959,2014-12-24,641,274404,2015-01-07,97085.91553,2360507,15세이상관람가,863
965,형,0.267262,0.809701,2347311,5795020,0.22784000000000001,864919,코미디,1195616.797,2016-11-23,744,75882,2016-12-07,67515.47138999999,2372436,12세이상관람가,855
966,스물,0.267262,0.6860539999999999,3589,16108005,0.15883,864919,코미디,1195616.797,2015-03-25,786,151161,2015-04-08,44895.23872,2373786,15세이상관람가,1509
967,댄싱퀸,0.267262,0.809701,4519762,11548972,0.22784000000000001,864919,코미디,1195616.797,2012-01-18,403,46500,2012-02-01,101812.6942,2380699,12세이상관람가,99
968,메이즈 러너: 스코치 트라이얼,0.184566,0.552296,2812427,6870647,0.22784000000000001,744323,액션,1800946.594,2015-09-16,680,111026,2015-09-30,89328.91291,2384265,12세이상관람가,49
969,프리즌,0.267262,0.759259,0,5248179,0.01975,744323,범죄,1309130.959,2017-03-23,909,168336,2017-04-06,45560.01591,2425884,청소년관람불가,723
970,극비수사,0.267262,0.759259,1515606,12323474,0.15883,864919,드라마,1429727.0580000002,2015-06-18,722,181737,2015-07-02,64368.5677,2430534,15세이상관람가,1135
971,덩케르크,0.184566,0.821026,3580748,1869034,0.22784000000000001,864919,액션,2319731.885,2017-07-20,1252,224242,2017-08-03,90022.6374,2443359,12세이상관람가,700
972,제이슨 본,0.184566,0.4,601228,1326142,0.15883,744323,액션,1168654.501,2016-07-27,771,308768,2016-08-10,102705.59,2466123,15세이상관람가,223
973,트랜스포머: 최후의 기사,0.184566,0.790536,3303856,1719670,0.22784000000000001,744323,액션,1998205.0280000002,2017-06-21,1739,285979,2017-07-05,70136.84235,2488695,12세이상관람가,301
974,호빗: 다섯 군대 전투,0.184566,0.821026,2015670,10090378,0.22784000000000001,621589,어드벤처,1091909.787,2014-12-17,900,188655,2014-12-31,89010.80897,2509887,12세이상관람가,176
975,가디언즈 오브 갤럭시 VOL. 2,0.184566,1.350294,655868,4643024,0.22784000000000001,744323,액션,1376615.59,2017-05-03,1166,422412,2017-05-17,85646.3442,2516532,12세이상관람가,134
976,앤트맨,0.184566,1.350294,440072,2727276,0.22784000000000001,744323,액션,1376615.59,2015-09-03,858,174587,2015-09-17,65957.55419,2526642,12세이상관람가,81
977,아수라,0.267262,0.809701,940964,13268234,0.01975,744323,범죄,1309130.959,2016-09-28,1262,475482,2016-10-12,66299.81143,2543479,청소년관람불가,2355
978,친구 2,0.267262,0.790536,1505543,12040656,0.01975,744323,액션,744323.4968,2013-11-14,753,304184,2013-11-28,55638.66989,2555583,청소년관람불가,630
979,레드: 더 레전드,0.184566,0.790536,290568,4073329,0.15883,744323,액션,1639828.16,2013-07-18,497,131462,2013-08-01,85472.39593,2563438,15세이상관람가,659
980,킹스맨 : 시크릿 에이전트,0.184566,0.552296,885630,2548371,0.01975,744323,액션,1168654.501,2015-02-11,510,78058,2015-02-25,100880.9575,2679855,청소년관람불가,316
981,캐리비안의 해적: 죽은 자는 말이 없다,0.184566,1.350294,54555,3819107,0.22784000000000001,744323,액션,2166930.485,2017-05-24,1357,206541,2017-06-07,71046.47597999999,2712375,12세이상관람가,0
982,신의 한 수,0.267262,0.759259,1181256,7031164,0.01975,744323,범죄,1309130.959,2014-07-03,664,181459,2014-07-17,83996.12402,2718605,청소년관람불가,913
983,맨 인 블랙 3,0.184566,0.05,263053,3877811,0.22784000000000001,744323,액션,1707312.791,2012-05-24,729,141261,2012-06-07,77560.55811,2766591,12세이상관람가,0
984,엑스맨: 아포칼립스,0.184566,0.552296,1569964,3845496,0.22784000000000001,744323,액션,2468525.377,2016-05-25,1220,298816,2016-06-08,70868.48313,2779638,12세이상관람가,372
985,분노의 질주: 더 익스트림,0.184566,0.4,225956,5092778,0.15883,744323,액션,1733461.9630000002,2017-04-12,1238,208481,2017-04-26,43159.58494,2798060,15세이상관람가,112
986,캡틴 아메리카: 윈터 솔져,0.184566,1.350294,4431286,5916906,0.15883,744323,액션,1998205.0280000002,2014-03-26,938,166787,2014-04-09,44755.717319999996,2799051,15세이상관람가,41
987,스타워즈: 깨어난 포스,0.184566,1.350294,2232510,2802739,0.22784000000000001,744323,액션,1836233.284,2015-12-17,903,167315,2015-12-31,88651.91738,2803234,12세이상관람가,311
988,귀향,0.267262,0.13333299999999998,33231,1164668,0.15883,864919,드라마,864919.5959999999,2016-02-24,513,158174,2016-03-09,63686.729479999995,2805003,15세이상관람가,898
989,터미네이터 제니시스,0.184566,0.790536,3039889,9673211,0.15883,744323,액션,2422536.0319999997,2015-07-02,1086,253699,2015-07-16,83996.12402,2828791,15세이상관람가,940
990,감기,0.267262,0.05,853465,12605032,0.15883,864919,드라마,2230832.531,2013-08-14,671,304661,2013-08-28,124792.3454,2832784,15세이상관람가,1665
991,신세계,0.267262,0.6860539999999999,995557,19624363,0.01975,744323,범죄,1309130.959,2013-02-21,602,168935,2013-03-07,63417.29769,2860795,청소년관람불가,234
992,박수건달,0.267262,0.759259,1218724,6886436,0.15883,330697,코미디,330697.2008,2013-01-09,404,106959,2013-01-23,76338.68532,2891891,15세이상관람가,347
993,나우 유 씨 미 2,0.184566,0.790536,1197002,7730006,0.22784000000000001,744323,범죄,1309130.959,2016-07-13,861,196279,2016-07-27,85575.55127000001,2903146,12세이상관람가,180
994,범죄와의 전쟁: 나쁜놈들 전성시대,0.267262,0.759259,1837650,17552224,0.01975,864919,범죄,1429727.0580000002,2012-02-02,599,166041,2012-02-16,70158.3783,2917222,청소년관람불가,478
995,데드풀,0.184566,0.552296,0,1914149,0.01975,744323,액션,1376615.59,2016-02-17,915,252018,2016-03-02,75216.82744,2928909,청소년관람불가,211
996,용의자,0.267262,0.759259,708157,9124285,0.15883,744323,액션,1168654.501,2013-12-24,806,334061,2014-01-07,95677.4256,3249427,15세이상관람가,1196
997,엣지 오브 투모로우,0.184566,0.821026,1365257,1730900,0.22784000000000001,744323,액션,1376615.59,2014-06-04,681,377160,2014-06-18,73885.77352999999,3266631,12세이상관람가,66
998,타짜-신의 손,0.267262,0.790536,5232850,21540807,0.01975,864919,드라마,864919.5959999999,2014-09-03,768,201749,2014-09-17,95390.60164,3306585,청소년관람불가,973
999,미이라,0.184566,0.4,0,9028251,0.15883,744323,액션,1836233.284,2017-06-06,1257,873125,2017-06-20,67557.74395,3346641,15세이상관람가,13
1000,조선명탐정 : 사라진 놉의 딸,0.267262,0.759259,2821174,7497270,0.22784000000000001,1040302,사극,1992589.389,2015-02-11,740,113443,2015-02-25,100880.9575,3360886,12세이상관람가,881
1001,아가씨,0.267262,0.809701,1329984,12436443,0.01975,864919,스릴러,1289250.6,2016-06-01,1016,290024,2016-06-15,67839.02446,3362254,청소년관람불가,2849
1002,역린,0.267262,0.790536,229610,14940101,0.15883,1040302,사극,1040302.75,2014-04-30,947,287855,2014-05-14,84628.13578,3393019,15세이상관람가,462
1003,마션,0.184566,0.552296,568604,2723625,0.22784000000000001,744323,액션,1998205.0280000002,2015-10-08,1003,271226,2015-10-22,62232.92189,3413549,12세이상관람가,318
1004,판도라,0.267262,0.6860539999999999,1715839,12430811,0.22784000000000001,864919,드라마,1289250.6,2016-12-07,1029,154652,2016-12-21,77987.18538,3443787,12세이상관람가,986
1005,혹성탈출: 반격의 서막,0.184566,0.552296,691023,2309716,0.22784000000000001,864919,액션,2665866.19,2014-07-10,793,201723,2014-07-24,83996.12402,3459350,12세이상관람가,79
1006,바람과 함께 사라지다,0.267262,0.6860539999999999,0,14204735,0.22784000000000001,1040302,코미디,1370999.951,2012-08-08,508,172048,2012-08-22,125501.8383,3487563,12세이상관람가,114
1007,엑스맨: 데이즈 오브 퓨처 패스트,0.184566,0.552296,1373528,3304765,0.22784000000000001,744323,액션,2468525.377,2014-05-22,875,213000,2014-06-05,71683.00721,3520627,12세이상관람가,375
1008,어메이징 스파이더맨 2,0.184566,1.350294,2496790,2485556,0.22784000000000001,744323,액션,1214643.846,2014-04-23,1145,192229,2014-05-07,74562.66155,3572473,12세이상관람가,331
1009,레미제라블,0.184566,0.4,470138,3961041,0.22784000000000001,864919,드라마,864919.5959999999,2012-12-19,589,283842,2013-01-02,107112.5049,3599364,12세이상관람가,203
1010,월드 워 Z,0.184566,0.790536,365632,1020011,0.15883,864919,드라마,3287455.628,2013-06-20,802,239692,2013-07-04,64743.59295,3647161,15세이상관람가,91
1011,연가시,0.267262,0.809701,1738444,8588273,0.15883,632292,공포(호러),793881.9346,2012-07-05,515,191274,2012-07-19,83996.12402,3680804,15세이상관람가,536
1012,연평해전,0.267262,0.6860539999999999,300,6622489,0.22784000000000001,864919,드라마,864919.5959999999,2015-06-24,667,153400,2015-07-08,73880.85794,3692778,12세이상관람가,1166
1013,신비한 동물사전,0.184566,0.821026,2909084,1925475,0.22784000000000001,621589,어드벤처,1374607.946,2016-11-16,1091,242775,2016-11-30,56684.87568,3703028,12세이상관람가,132
1014,어메이징 스파이더맨,0.184566,0.05,140458,1121228,0.22784000000000001,744323,액션,744323.4968,2012-06-28,1001,272155,2012-07-12,78462.04798999999,3721858,12세이상관람가,109
1015,타워,0.267262,0.809701,3782067,20566949,0.22784000000000001,864919,드라마,864919.5959999999,2012-12-25,597,431704,2013-01-08,96436.32028,3767585,12세이상관람가,1144
1016,쥬라기 월드,0.184566,0.4,42,4505667,0.22784000000000001,744323,액션,1998205.0280000002,2015-06-11,1041,274719,2015-06-25,62091.676920000005,3804590,12세이상관람가,181
1017,"광해, 왕이 된 남자",0.267262,0.809701,1754910,15826682,0.15883,1040302,사극,1905222.346,2012-09-13,688,169516,2012-09-27,65957.55419,3855039,15세이상관람가,1314
1018,감시자들,0.267262,0.6860539999999999,2515506,17744313,0.15883,744323,범죄,1309130.959,2013-07-03,731,210052,2013-07-17,83466.49842999999,3900380,15세이상관람가,648
1019,검은 사제들,0.267262,0.809701,0,9278467,0.15883,864919,미스터리,1208387.715,2015-11-05,834,191090,2015-11-19,55638.66989,3961019,15세이상관람가,978
1020,늑대소년,0.267262,0.809701,477619,9530148,0.15883,864919,멜로/로맨스,1400901.945,2012-10-31,588,128787,2012-11-14,55320.00487999999,4064821,15세이상관람가,331
1021,내부자들,0.267262,0.759259,1170590,17775856,0.01975,864919,범죄,1429727.0580000002,2015-11-19,907,230949,2015-12-03,60172.75435,4150973,청소년관람불가,990
1022,닥터 스트레인지,0.184566,1.350294,468184,3134222,0.22784000000000001,744323,액션,1836233.284,2016-10-26,1503,435068,2016-11-09,57009.725360000004,4208813,12세이상관람가,177
1023,덕혜옹주,0.267262,0.790536,554463,14646015,0.22784000000000001,1040302,사극,1905222.346,2016-08-03,774,267112,2016-08-17,126024.3723,4221620,12세이상관람가,1629
1024,청년경찰,0.267262,0.790536,6287,5742744,0.15883,744323,액션,744323.4968,2017-08-09,1102,308303,2017-08-23,126099.9112,4229644,15세이상관람가,1537
1025,더 테러 라이브,0.267262,0.790536,247,8382897,0.15883,564807,범죄,566586.6053,2013-07-31,674,215832,2013-08-14,110516.3301,4323366,15세이상관람가,488
1026,트랜스포머: 사라진 시대,0.184566,0.809701,3060084,3052057,0.22784000000000001,744323,액션,1998205.0280000002,2014-06-25,1512,467419,2014-07-09,74820.94168999999,4399078,12세이상관람가,234
1027,숨바꼭질,0.267262,0.6860539999999999,1209082,5819162,0.15883,424331,스릴러,424331.00399999996,2013-08-14,623,293917,2013-08-28,124792.3454,4442104,15세이상관람가,345
1028,어벤져스,0.184566,0.05,1242,8362187,0.22784000000000001,744323,액션,1376615.59,2012-04-26,846,214105,2012-05-10,55343.92453,4460605,12세이상관람가,59
1029,더 킹,0.267262,0.6860539999999999,3965448,10055707,0.15883,864919,범죄,1429727.0580000002,2017-01-18,1125,288966,2017-02-01,102013.2139,4502633,15세이상관람가,2090
1030,수상한 그녀,0.267262,0.809701,2782456,13674446,0.15883,864919,드라마,864919.5959999999,2014-01-22,577,142843,2014-02-05,98467.19578,4547170,15세이상관람가,327
1031,군도: 민란의 시대,0.267262,0.759259,1819309,22913206,0.15883,1040302,사극,1784626.247,2014-07-23,1250,551841,2014-08-06,97624.19519,4664458,15세이상관람가,787
1032,7번방의 선물,0.267262,0.6860539999999999,927190,17944426,0.15883,864919,코미디,1195616.797,2013-01-23,605,152808,2013-02-06,73523.6971,4771267,15세이상관람가,232
1033,해적: 바다로 간 산적,0.267262,0.790536,3367637,24483875,0.22784000000000001,621589,어드벤처,621589.4379,2014-08-06,786,273445,2014-08-20,123568.2982,4825611,12세이상관람가,470
1034,히말라야,0.267262,0.809701,3594280,20199932,0.22784000000000001,864919,드라마,864919.5959999999,2015-12-16,1009,203173,2015-12-30,88157.06004,4834792,12세이상관람가,1480
1035,다크 나이트 라이즈,0.184566,0.821026,3127976,3426425,0.15883,744323,액션,1733461.9630000002,2012-07-19,1058,441089,2012-08-02,86768.80056,4907790,15세이상관람가,371
1036,럭키,0.267262,0.759259,1383395,8680773,0.15883,330697,코미디,330697.2008,2016-10-13,889,214065,2016-10-27,57761.040089999995,4925286,15세이상관람가,472
1037,사도,0.267262,0.759259,2664564,14401822,0.22784000000000001,1040302,사극,1040302.75,2015-09-16,1123,250237,2015-09-30,89328.91291,4965409,12세이상관람가,1085
1038,공조,0.267262,0.809701,185978,8524244,0.15883,744323,액션,744323.4968,2017-01-18,900,151845,2017-02-01,102013.2139,5049708,15세이상관람가,1255
1039,곡성,0.267262,0.552296,3619522,6862352,0.15883,864919,미스터리,1632718.719,2016-05-12,1125,310042,2016-05-26,65189.3671,5056604,15세이상관람가,2518
1040,미션 임파서블: 로그네이션,0.184566,0.790536,400949,5254537,0.15883,744323,액션,1790243.939,2015-07-30,1199,471801,2015-08-13,109259.3691,5145825,15세이상관람가,1378
1041,베를린,0.267262,0.809701,2605696,12314728,0.15883,744323,액션,744323.4968,2013-01-30,751,273647,2013-02-13,79224.85293,5193933,15세이상관람가,1441
1042,국제시장,0.267262,0.809701,4090973,16520758,0.22784000000000001,864919,드라마,864919.5959999999,2014-12-17,931,184756,2014-12-31,89010.80897,5345677,12세이상관람가,1327
1043,터널,0.267262,0.759259,1479203,7303439,0.22784000000000001,864919,드라마,864919.5959999999,2016-08-10,820,379079,2016-08-24,126024.3723,5503612,12세이상관람가,1593
1044,은밀하게 위대하게,0.267262,0.759259,408981,0,0.15883,864919,액션,1939940.294,2013-06-05,937,498158,2013-06-19,67175.82335,5584644,15세이상관람가,509
1045,인터스텔라,0.184566,0.821026,2643107,2747720,0.22784000000000001,632292,SF,632292.0933,2014-11-06,1089,227025,2014-11-20,55638.66989,5600119,12세이상관람가,1001
1046,인천상륙작전,0.267262,0.809701,1197665,9342318,0.22784000000000001,864919,전쟁,1151077.384,2016-07-27,901,464460,2016-08-10,102705.59,5669373,12세이상관람가,1557
1047,스파이더맨: 홈 커밍,0.184566,0.05,1581,4045275,0.22784000000000001,744323,액션,1998205.0280000002,2017-07-05,1703,545302,2017-07-19,83466.49842999999,6241925,12세이상관람가,37
1048,군함도,0.267262,0.809701,2659452,5226485,0.15883,864919,액션,1609243.093,2017-07-26,2027,972161,2017-08-09,101541.6557,6311879,15세이상관람가,4057
1049,밀정,0.267262,0.821026,1590989,10513439,0.15883,744323,액션,744323.4968,2016-09-07,1221,287228,2016-09-21,93184.45541000001,6352011,15세이상관람가,1577
1050,변호인,0.267262,0.6860539999999999,0,13657431,0.15883,864919,드라마,864919.5959999999,2013-12-18,591,119949,2014-01-01,96805.72942999999,6358474,15세이상관람가,729
1051,아이언맨 3,0.184566,1.350294,24471,4612963,0.22784000000000001,744323,액션,1998205.0280000002,2013-04-25,1229,422504,2013-05-09,54491.95665,6402899,12세이상관람가,0
1052,관상,0.267262,0.759259,2692591,12548489,0.15883,1040302,사극,1905222.346,2013-09-11,927,373552,2013-09-25,93184.45541000001,7293863,15세이상관람가,1194
1053,베테랑,0.267262,0.809701,2037714,29047027,0.15883,864919,액션,1609243.093,2015-08-05,957,414219,2015-08-19,123568.2982,7474376,15세이상관람가,1877
1054,설국열차,0.267262,0.809701,3618076,10493276,0.15883,744323,SF,1376615.59,2013-08-01,936,601029,2013-08-15,125501.8383,7494172,15세이상관람가,3848
1055,캡틴 아메리카: 시빌 워,0.184566,1.350294,2074272,18128655,0.22784000000000001,744323,액션,1800946.594,2016-04-27,1864,727949,2016-05-11,77485.73525,7648143,12세이상관람가,366
1056,암살,0.267262,0.759259,5624422,26069092,0.15883,864919,액션,1609243.093,2015-07-22,1264,477541,2015-08-05,95837.60859,7650389,15세이상관람가,2088
1057,도둑들,0.267262,0.759259,5568896,15396977,0.15883,744323,액션,1309130.959,2012-07-25,890,436596,2012-08-08,98287.81889,7853374,15세이상관람가,1050
1058,검사외전,0.267262,0.759259,2751152,22159388,0.15883,564807,범죄,895504.6632,2016-02-03,1268,526680,2016-02-17,101466.011,8499038,15세이상관람가,1339
1059,어벤져스: 에이지 오브 울트론,0.184566,1.350294,3538054,14884584,0.22784000000000001,744323,액션,2468525.377,2015-04-23,1731,622165,2015-05-07,61566.65816,8573025,12세이상관람가,3461
1060,택시운전사,0.267262,0.759259,1957948,9295319,0.15883,864919,드라마,864919.5959999999,2017-08-02,1446,698088,2017-08-16,126099.9112,9228821,15세이상관람가,1264
