,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
3894,럼 다이어리,미국,(주)드림팩트엔터테인먼트,0,0,15세이상관람가,멜로/로맨스,2012-09-20,122,2225,2012-10-03,0
3895,절세부인의 사랑,일본,주식회사 루믹스미디어,1,0,청소년관람불가,공포(호러),2016-04-14,1,1,2016-04-27,0
3896,동거녀의 달콤한 젤리,일본,(주)영진크리에이티브,87,0,청소년관람불가,멜로/로맨스|드라마,2016-04-21,1,60,2016-05-04,0
3897,위험한 섹스: 아야노의 불륜,일본,(주)케이알씨지,22,0,청소년관람불가,멜로/로맨스,2016-04-18,1,1,2016-05-01,0
3898,절대복종-가녀린 몸매,일본,(주)도키엔터테인먼트,31,0,청소년관람불가,성인물(에로),2016-04-20,1,1,2016-05-03,0
3899,브루클린,미국,주식회사 풍경소리,7255,1634657,12세이상관람가,액션|코미디,2016-04-21,37,1356,2016-05-04,28547
3900,사랑과 음악사이,미국,(주)미디어캐슬,0,1136891,청소년관람불가,멜로/로맨스,2016-04-27,138,1559,2016-05-10,9136
3901,모던 발레 스페셜,프랑스,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2016-04-26,5,15,2016-05-09,0
3902,흔들리며 젖는 열차,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2016-04-27,1,1,2016-05-10,0
3903,클린턴로드 : 죽음의 호수,미국,(주)케이알씨지,0,0,청소년관람불가,공포(호러)|SF,2016-04-21,1,5,2016-05-04,0
3904,시크릿 인 데어 아이즈,미국,(주)케이알씨지,11811,2075896,15세이상관람가,공포(호러),2016-04-27,167,2678,2016-05-10,20913
3905,맛있는 떡,한국,오드,0,0,15세이상관람가,코미디|뮤지컬,2016-04-27,20,283,2016-05-10,0
3906,조루란 시시하다,일본,주식회사 더쿱,0,0,12세이상관람가,애니메이션,2012-09-26,1,120,2012-10-09,0
3907,화벽,중국,(주)디스테이션,60840,0,12세이상관람가,드라마,2012-09-20,4,6,2012-10-03,0
3908,전철: 그녀들의 절정,일본,(주)액티버스엔터테인먼트,13,0,청소년관람불가,드라마,2016-04-21,1,10,2016-05-04,0
3909,가슴으로 죽이는 여자,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2016-05-11,1,1,2016-05-24,0
3910,노스맨: 바이킹과 늑대군단,스위스,(주)케이알씨지,30970,0,청소년관람불가,멜로/로맨스,2016-04-28,1,60,2016-05-11,0
3911,"불의 날, 생명을 말하다",한국,(주)아바엔터테인먼트 ,276,0,청소년관람불가,드라마|스릴러,2016-04-28,1,71,2016-05-11,0
3912,블라인드맨,프랑스,(주)마인스 엔터테인먼트,80342,0,청소년관람불가,코미디|멜로/로맨스,2012-09-24,1,77,2012-10-07,0
3913,곡성,한국,(주)도키엔터테인먼트,3619522,6862352,청소년관람불가,성인물(에로),2016-05-12,"1,125",310042,2016-05-25,4963008
3914,바르샤 드림스,스페인,(주)콘텐츠랩자박,46025,0,청소년관람불가,멜로/로맨스,2016-05-04,29,248,2016-05-17,2263
3915,음란한 AV아이돌,일본,(주)투윈글로벌,0,0,청소년관람불가,성인물(에로),2016-04-29,1,10,2016-05-12,0
3916,5월 1일,대만,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2016-04-28,1,7,2016-05-11,0
3917,스페셜 포스 vs 분노의 좀비,독일,이십세기폭스코리아(주),0,0,12세이상관람가,드라마|멜로/로맨스,2016-04-27,1,1,2016-05-10,0
3918,파라노말 액티비티: 더 고스트 디멘션,미국,(주)영화사 빅,0,0,15세이상관람가,멜로/로맨스|드라마,2016-04-21,330,6854,2016-05-04,54750
3919,꽃꽃이 부인의 가슴향기,일본,에스디시코리아 주식회사,1,0,전체관람가,공연,2016-05-11,1,1,2016-05-24,0
3920,다이노소어 어드벤처 : 백악기 공룡대백과,영국,(주)도키엔터테인먼트,664481,0,청소년관람불가,성인물(에로),2016-05-04,216,5615,2016-05-17,107391
3921,젊은 엄마 4,한국,(주)픽쳐레스크,561,0,청소년관람불가,공포(호러),2016-04-28,20,556,2016-05-11,0
3922,트레이닝 데이: 비열한 거리,프랑스,판씨네마(주),0,0,15세이상관람가,미스터리|스릴러,2016-04-21,5,41,2016-05-04,54
3923,맨 앤 치킨,덴마크,(주)케이알씨지,0,0,청소년관람불가,멜로/로맨스,2016-05-04,6,171,2016-05-17,2316
3924,더 샌드,미국,(주)나우콘텐츠,0,0,청소년관람불가,성인물(에로),2016-04-28,1,54,2016-05-11,0
3925,다이노소어 어드벤처 : 백악기 공룡대백과,영국,(주)도키엔터테인먼트,664481,0,청소년관람불가,성인물(에로),2016-05-04,216,5615,2016-05-17,107391
3926,나의 소녀시대,대만,(주)영화사폴,0,7112,12세이상관람가,판타지|멜로/로맨스|스릴러|액션|드라마,2016-05-12,134,5330,2016-05-25,227216
3927,쾌감 에로수행,일본,(주)영진크리에이티브,1,0,청소년관람불가,멜로/로맨스|드라마,2016-05-02,1,1,2016-05-15,0
3928,상사의 부인,일본,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2016-05-03,1,1,2016-05-16,0
3929,눈이라도 내렸으면,한국,미디어소프트,2186,0,15세이상관람가,액션|어드벤처,2016-05-12,3,33,2016-05-25,688
3930,젊은 자매와의 맛있는 섹스,일본,크리에이티브컴즈(주),15,0,전체관람가,다큐멘터리,2016-04-21,1,10,2016-05-04,0
3931,럭키 루크: 전설의 무법자,프랑스,(주)노이에스,22295,0,청소년관람불가,액션|스릴러,2016-05-05,5,191,2016-05-18,557
3932,탐정 홍길동: 사라진 마을,한국,이십세기폭스코리아(주),1767777,6109753,15세이상관람가,미스터리|스릴러|드라마,2016-05-04,669,82893,2016-05-17,1262915
3933,서울야행,한국,(주)싸이더스|(주)디스테이션,136,0,12세이상관람가,다큐멘터리,2016-05-05,3,9,2016-05-18,31
3934,남편을 위한 정사,일본,(주)영진크리에이티브,1,0,청소년관람불가,멜로/로맨스|드라마,2016-05-11,1,1,2016-05-24,0
3935,섹스의존증의 여자,일본,(주)싸이더스,0,0,15세이상관람가,드라마|멜로/로맨스,2016-05-04,1,1,2016-05-17,0
3936,러브 아일랜드,크로아티아,(주)도키엔터테인먼트,3238,0,청소년관람불가,액션,2016-05-03,1,60,2016-05-16,0
3937,바이 더 씨,미국,(주)박수엔터테인먼트,256801,2047805,15세이상관람가|15세이상관람가,미스터리|공포(호러),2016-04-28,39,640,2016-05-11,5737
3938,동정바친 가정교사,일본,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2016-05-02,1,1,2016-05-15,0
3939,일만명의 성자들,미국,(주)박수엔터테인먼트|(주)애니플러스,477513,3480530,전체관람가|전체관람가,다큐멘터리,2016-04-21,26,99,2016-05-04,1800
3940,미망인 하숙집의 환락,일본,골든타이드픽처스(주),0,0,청소년관람불가,멜로/로맨스,2016-05-04,1,1,2016-05-17,0
3941,두꺼운 정력가와 유부녀,일본,(주)소나무픽쳐스,1,0,청소년관람불가,범죄|드라마,2016-05-04,1,1,2016-05-17,0
3942,형님 아내,한국,(주)컴퍼니엘,174,0,청소년관람불가,코미디|드라마,2016-05-03,19,300,2016-05-16,0
3943,유부녀 만남 사이트,일본,(주)나우콘텐츠,0,0,15세이상관람가,공포(호러)|SF,2016-04-27,1,1,2016-05-10,0
3944,감당이 안되는 욕정녀,일본,(주)박수엔터테인먼트|(주)애니플러스,13,0,전체관람가|전체관람가,다큐멘터리,2016-05-02,1,1,2016-05-15,0
3945,하나와 미소시루,일본,오드,0,87275,15세이상관람가,멜로/로맨스|드라마,2016-04-27,74,702,2016-05-10,12900
3946,유부녀 매춘 실제상황,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,멜로/로맨스,2016-05-02,1,1,2016-05-15,0
3947,철원기행,한국,(주)소나무픽쳐스,0,110514,청소년관람불가,멜로/로맨스,2016-04-21,27,252,2016-05-04,2997
3948,고스트 오브 컨저링,미국,야간비행,0,0,15세이상관람가,드라마,2016-04-28,1,1,2016-05-11,0
3949,맛있는 성노예,일본,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2016-05-04,1,1,2016-05-17,0
3950,심야병동: 맛있는 간호사들,일본,(주)소나무픽쳐스,6,0,15세이상관람가,어드벤처|코미디|서부극(웨스턴),2016-04-23,1,10,2016-05-06,0
3951,다이노X 탐험대,한국,씨제이이앤엠(주),0,3140928,15세이상관람가,드라마|액션,2016-05-04,231,3940,2016-05-17,81597
3952,맞바람 부부의 고백,일본,주식회사 씨엠닉스,26,0,15세이상관람가,코미디|멜로/로맨스|드라마,2016-04-25,1,1,2016-05-08,0
3953,탐욕의 별,한국,(주)도키엔터테인먼트,987,789010,청소년관람불가,성인물(에로),2016-04-27,4,15,2016-05-10,625
3954,테드: 황금도시 파이티티를 찾아서,스페인,(주)도키엔터테인먼트,44572,429991,청소년관람불가,성인물(에로),2012-09-20,172,2624,2012-10-03,190884
3955,진격의 거인 파트1,일본,주식회사 루믹스미디어,316698,0,청소년관람불가,코미디,2016-05-03,1,126,2016-05-16,0
3956,프랑켄슈타인 VS 미라,미국,유니버설픽쳐스인터내셔널 코리아(유),0,0,청소년관람불가,드라마|멜로/로맨스,2016-04-28,1,60,2016-05-11,0
3957,태양 아래,체코,(주)도키엔터테인먼트,6989,0,청소년관람불가,멜로/로맨스,2016-04-27,91,1386,2016-05-10,23644
3958,더 메리: 잃어버린 영혼,미국,THE 픽쳐스,0,0,청소년관람불가,코미디|드라마,2016-04-25,1,9,2016-05-08,0
3959,45년 후,영국,(주)도키엔터테인먼트,0,28302,청소년관람불가,성인물(에로),2016-05-05,43,2251,2016-05-18,18519
3960,배짱이들,한국,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2016-05-12,3,16,2016-05-25,164
3961,일만명의 성자들,미국,(주)박수엔터테인먼트|(주)애니플러스,477513,3480530,전체관람가|전체관람가,다큐멘터리,2016-04-21,26,99,2016-05-04,1800
3962,캡틴 아메리카: 시빌 워,미국,이돌영화사,2074272,36257310,청소년관람불가,멜로/로맨스,2016-04-27,"1,864",727949,2016-05-10,7567445
3963,그녀에 대해 알고있는 모든것,일본,(주)도키엔터테인먼트,54,0,청소년관람불가,성인물(에로),2012-09-27,1,10,2012-10-10,0
3964,익스트림 타겟,스페인,(주)투윈글로벌,0,0,청소년관람불가,멜로/로맨스,2016-05-10,1,10,2016-05-23,0
3965,인사이드 링: 항공기를 훔쳐라,프랑스,(주)영화사 진진,191,0,전체관람가,가족|드라마,2016-05-12,2,20,2016-05-25,0
3966,매직브러시,중국,(주)도키엔터테인먼트,0,281656,청소년관람불가,멜로/로맨스,2016-05-04,334,10983,2016-05-17,167588
3967,엔조이닷컴,한국,주식회사 디에스이이디,1733,0,12세이상관람가,드라마,2016-04-28,20,311,2016-05-11,0
3968,나는 쓰레기다,한국,(주)케이알씨지,623,12228,15세이상관람가,공포(호러),2016-05-12,0,0,2016-05-25,0
3969,월드워2: 나치의 침공,미국,(주)케이알씨지,427,0,청소년관람불가,멜로/로맨스,2016-04-28,1,1,2016-05-11,0
3970,다이노소어 어드벤처 : 백악기 공룡대백과,영국,(주)도키엔터테인먼트,664481,0,청소년관람불가,성인물(에로),2016-05-04,216,5615,2016-05-17,107391
3971,세이빙 미스터 우,중국,(주)영진크리에이티브,76990,0,청소년관람불가,멜로/로맨스|드라마,2016-04-28,5,5,2016-05-11,0
3972,치한낭만2 무삭제판,일본,(주)이수C&E,1,0,전체관람가,애니메이션|다큐멘터리,2016-04-28,1,1,2016-05-11,0
3973,비틀즈: 하드 데이즈 나이트,영국,(주)투윈글로벌,141427,47228,청소년관람불가,멜로/로맨스,2016-05-05,41,1135,2016-05-18,7552
3974,섹스 주식회사,미국,㈜인디스토리,0,0,15세이상관람가,다큐멘터리,2012-09-27,4,8,2012-10-10,0
3975,탐욕,한국,(주)싸이더스,0,0,전체관람가,애니메이션,2016-05-12,20,301,2016-05-25,0
3976,극장판 안녕 자두야,한국,(주)콘텐츠판다,0,148569,15세이상관람가,SF|액션|어드벤처|공포(호러),2016-05-04,341,9112,2016-05-17,265148
3977,초인,한국,주식회사 루믹스미디어,0,730003,청소년관람불가,공포(호러),2016-05-05,28,334,2016-05-18,3838
3978,알바생들,한국,THE 픽쳐스,1733,0,전체관람가,다큐멘터리,2016-04-28,20,265,2016-05-11,0
3979,여성배우들,일본,(주)투윈글로벌,169,0,12세이상관람가,공포(호러)|스릴러,2016-05-16,1,10,2016-05-29,0
3980,탐정사무소 - 사랑과 전쟁,한국,판씨네마(주),106,0,15세이상관람가,드라마|멜로/로맨스,2016-05-13,20,265,2016-05-26,0
3981,클랜,아르헨티나,주식회사 씨엠닉스,0,0,12세이상관람가,다큐멘터리,2016-05-12,58,518,2016-05-25,6239
3982,캡틴 아메리카: 시빌 워,미국,이돌영화사,2074272,36257310,청소년관람불가,멜로/로맨스,2016-04-27,"1,864",727949,2016-05-10,7567445
3983,애비,한국,월트디즈니컴퍼니코리아(주),76590,0,12세이상관람가|12세이상관람가,액션|SF|스릴러,2016-05-12,1,1,2016-05-25,0
3984,제자의 육체 노출,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2016-05-11,1,1,2016-05-24,0
3985,사돈의 팔촌,한국,(주)투윈글로벌,1571,54469,15세이상관람가,액션,2016-05-12,8,117,2016-05-25,973
3986,동급생,일본,(주)소나무픽쳐스,0,14761,청소년관람불가,스릴러|범죄|드라마,2016-05-19,93,3188,2016-06-01,21748
3987,몸 로비,일본,(주)영화사 빅,13,0,전체관람가,애니메이션,2016-05-12,1,1,2016-05-25,0
3988,누나 친구 무삭제판,한국,(주)라이크 콘텐츠,273,0,청소년관람불가,멜로/로맨스|드라마,2016-05-17,1,10,2016-05-30,0
3989,복숭아골 유부녀,일본,이상우 필름,1,0,청소년관람불가,드라마,2016-05-18,1,1,2016-05-31,0
3990,애정 남녀,홍콩,(주)소나무픽쳐스,0,0,청소년관람불가,액션|전쟁,2016-05-04,5,111,2016-05-17,0
3991,다이버전트 시리즈: 얼리전트,미국,(주)박수엔터테인먼트|(주)애니플러스,399067,1701713,전체관람가|전체관람가,다큐멘터리,2016-05-12,369,10035,2016-05-25,101658
3992,란제리 사나이,한국,주식회사 풍경소리,2,0,15세이상관람가,드라마|액션,2016-05-12,1,2,2016-05-25,0
3993,타락한 부인 - 흥분만점,일본,(주)케이알씨지,1,0,청소년관람불가,멜로/로맨스,2016-05-04,1,1,2016-05-17,0
3994,굿나잇 레인의 악령,미국,찬란,0,0,전체관람가,코미디|뮤지컬,2016-05-26,1,54,2016-06-08,0
3995,런 라이크 헬,미국,(주)소나무픽쳐스,0,0,청소년관람불가,코미디|멜로/로맨스,2016-05-11,1,60,2016-05-24,0
3997,밀그램 프로젝트,미국,씨제이이앤엠(주),1297,0,전체관람가,애니메이션,2016-05-12,3,14,2016-05-25,0
3998,에이리언: 버뮤다 삼각지대,미국,(주)대명문화공장|KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),169,0,12세이상관람가,멜로/로맨스,2016-05-19,1,1,2016-06-01,0
3999,짐작보다 따뜻하게,한국,(주)나우콘텐츠,0,317091,청소년관람불가,드라마,2016-05-19,3,126,2016-06-01,522
4000,맛있는 간호사의 불륜,일본,(주)에스와이미디어,9,0,청소년관람불가,드라마|코미디,2016-05-19,1,1,2016-06-01,0
4001,현역 여대생의 실화,일본,(주)나우콘텐츠,38,0,청소년관람불가,스릴러|드라마,2016-05-04,1,1,2016-05-17,0
4002,욕망의 하숙집,일본,(주)더블앤조이픽쳐스|주식회사 쇼미미디어앤트레이딩,4,0,15세이상관람가,범죄|스릴러,2016-05-19,1,10,2016-06-01,0
4003,남편 사진 앞에서 불륜,일본,웅 픽쳐스,1,0,청소년관람불가,드라마,2016-05-18,1,1,2016-05-31,0
4004,관능 여의사의 치욕,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2016-05-11,1,1,2016-05-24,0
4005,젊은 엄마들: 여자가 되는 날,일본,서울독립영화제,38,0,15세이상관람가,멜로/로맨스|드라마,2016-05-10,1,1,2016-05-23,0
4006,엽기적인 그녀 2,한국,(주)박수엔터테인먼트,1015351,4183445,15세이상관람가,애니메이션|드라마,2016-05-12,380,15373,2016-05-25,72420
4007,레이스,캐나다,(주)케이알씨지,172378,553000,청소년관람불가,멜로/로맨스,2016-05-25,44,163,2016-06-07,3568
4008,히어 애프터,폴란드,(주)영화사 사계절,0,0,청소년관람불가,멜로/로맨스,2016-05-12,24,173,2016-05-25,2104
4010,캄포스,스페인,(주)케이알씨지,0,0,12세이상관람가,멜로/로맨스|코미디,2016-05-12,24,311,2016-05-25,0
4011,애프터 에덴: 이브의 고백,캐나다,씨네그루(주)키다리이엔티,0,0,12세이상관람가,액션|어드벤처|SF,2016-05-13,1,1,2016-05-26,0
4012,드라큘라 레전드,아랍에미리트연합국정부,(주)레드언더미디어,0,0,청소년관람불가,드라마,2016-05-19,1,1,2016-06-01,0
4013,앵그리버드 더 무비,미국,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2016-05-19,419,10198,2016-06-01,460744
4014,드롭박스,한국,(주)나우콘텐츠,0,0,청소년관람불가,공포(호러),2016-05-19,11,106,2016-06-01,1322
4015,사부: 영춘권 마스터,중국,(주)블루브릭,1560,0,15세이상관람가,액션|스릴러,2016-05-19,5,5,2016-06-01,0
4016,부모님과 이혼하는 방법,미국,(주)키노아이디엠씨,0,1156652,15세이상관람가,다큐멘터리,2016-05-12,35,282,2016-05-25,2636
4018,펑정지에는 펑정지에다,한국,(주)케이알씨지,8896,0,12세이상관람가,액션|공포(호러)|SF,2016-05-12,5,76,2016-05-25,0
4019,계춘할망,한국,(주)맑은시네마,2237919,8342164,12세이상관람가,드라마,2016-05-19,483,28793,2016-06-01,418734
