,movie_name,director_average
5871, 부부교환의 날: 직장 상사 부부의 초대,1
5872, 성희왕- 48체위,0
5873, 소곤소곤 별,1051
5874, 십계: 구원의 길,0
5875, 지니어스,0
5876, 테이큰 비긴즈,1
5877, 형님아내3(아랫집 부인),121
5878, 흑집사 -북 오브 더 아틀란틱-,0
5879, 오텔로,972
5880, 더 와처스: 잭 팟,1
5881, 19금 섹스비디오 무삭제 감독판,98
5882, 신의 기적,0
5883, 거유부인의 파티,1
5884, 공각기동대 신극장판,10
5885, 기모노가 젖은 밤,1
5886, 긴자의 밤황제-실화 베개 영업,0
5887," 나의 사랑, 그리스",0
5888, 더 플랜,36035
5889, 마리안느와 마가렛,0
5890, 모놀리스,0
5891, 새엄마의 화끈한 유혹,1
5892, 아버지와 이토씨,30
5893, 오두막,2253
5894, 지렁이,582817
5895, 청춘연애,0
5896, 친구엄마 2017: 친구가 집에 없던 날,1
5897, 콜로설,0
5898, 터진 욕정의 유부녀,1
5899, 파운더,127737
5900, 파워레인져스: 더 비기닝,266389
5901, 퍼펙트 킬러,0
5902, 하고 싶은 날 무삭제,97
5903, 1940: 최강의 독일 전차부대,0
5904, 가정교사-맛있는 섹스 비밀 수업,217
5905, 더 호드,184
5906, 암살교실: 졸업편,1753
5907, 아시안 스쿨 걸즈,0
5908, 착한불륜,177
5909, 킹덤 오브 글래디에이터,18
5910, 나는 부정한다,395975
5911," 서서평, 천천히 평온하게",9049
5912, 워킹데드: 핫 바디,0
5913, 임금님의 사건수첩,1462235
5914, 작은 엄마: 삼촌의 아내를 탐하다,1
5915, 젊은 아내,0
5916, 특별시민,430936
5917, 극장판 또봇: 로봇군단의 습격,0
5918, 극장판 쿠로코의 농구 라스트 게임,1842
5919, 농염한 불륜녀,1
5920, 다이노 어드벤처: 먹이사슬의 제왕,0
5921, 런던 프라이드,0
5922, 북 오브 파이어,0
5923, 아내의 동영상,184
5924, 에로 코스프레 파티,0
5925, 정력가 스님의 호색한 생활,1
5926, 친구 엄마를 촬영하다,1
5927, 킹 아더 전설의 서막,0
5928, 허니문 호텔 살인사건,0
5929, 더 와처스: 라스트 히어로,1
5930, 맛있는 섹스 그리고 그 여자,218
5931, 스머프: 비밀의 숲,1204176
5932, ＡＶ여배우의 자취방,0
5933, 남자 배우집에 ＡV여배우,0
5934, 누나들의 진한 유혹,1
5935, 셀카 부부생활,1
5936, 탐하다: 욕망의 섬,0
5937, 무협양축 검접,74005
5938, 썸 - 은밀한 이야기,0
5939, 아내를 바꾸다,50
5940, 가디언즈 오브 갤럭시 VOL. 2,655868
5941, 극장판 마이 리틀 포니 : 이퀘스트리아 걸스,0
5942, 보스 베이비,1342772
5943, 보안관,4774895
5944, 슈퍼 빼꼼: 스파이 대작전,135261
5945, 언노운 걸,15802
5946, 오즈의 마법사 2,1
5947, 리얼 av배우 면접,1
5948, 미인 간호사의 성감대,1
5949, 소림사 무림쟁패,104
5950, 신입거유녀의 세발 명중,1
5951, 아내의 어린 애인,4
5952, 야외란교-명장면,25
5953, 언노운 콜,2251
5954, 여친엄마: 나의 섹스 선생님,4
5955, 오빠에게만 보여주려고,10
5956, 음양팔괘장: 6인의 고수,50
5957, 착한 장모: 사위를 사랑하다,1
5958, 추격자: 침묵의 살인,0
5959, 해주는 미인 간호사,1
5960, 헤븐허스트,0
5961, 부부교환섹스 2017,1
5962, 분노의 전차군단,269
5963, 여자교환섹스 무삭제판,1
5964, 젊은 과부의 욕정 무삭제판,4
5965, 착한 자매: 남편 교환의 날 (무삭제),16
5966, 친구엄마: 서로의 엄마를 탐하다 (무삭제),22
5967, 파라툰 스쿼드: 특수낙하부대,0
5968, 형수님과의 하룻밤 무삭제판,1
5969, 목소리의 형태,4665
5970, 석조저택 살인사건,1836276
5971, 에이리언: 커버넌트,940523
5972, 위자: 레저렉션,0
5973, 구층요탑: 전설의 부활,8722
5974, 내 친구의 엄마: 친구의 엄마와 아내를 탐하다,1
5975, 완숙 엄마: 아버지의 여자 (무삭제),16
5976, 젊은 처형(무삭제),16
5977, 친구엄마: 젊은 장모를 탐하다,1
5978, 간츠: 오,374
5979, 강아지 산책중인 유부녀,1
5980, 광야의 40일,6154
5981, 그렘린,0
5982, 길,0
5983, 나이트 라이즈,0
5984, 세일즈맨,13707
5985, 스톰 인사이드,0
5986, 아버지의 후처는 비서,0
5987, 여자 하숙집,108
5988, 왕가슴 새엄마의 유혹,1
5989, 익스트랙션,60
5990, 인페르날,0
5991, 일본 여대생 친구,1
5992, 천하무림장사: 석용,63
5993," 카페, 한 사람을 기다리다",0
5994," 컴, 투게더",4072
5995, 크리쳐 빌로우,0
5996, 티켓 다방,69
5997, 좀비 대 에일리언,0
5998, 더 와처스: 방콕,1
5999, 변태정력왕 : 투명인간의탄생,22
6000, 유혹 : 내 아내의 비밀,75
6001, 텐프로 : 뉴페이스,35
6002, 가정교사 길들이기,127
6003, 더 데이: 최후의 심판,552
6004, 파도 여인 그리고 탱고,654
6005, 하드 킬러스,0
6006, 겟 아웃,0
6007, 미라클,0
6008, 불한당: 나쁜 놈들의 세상,916294
6009, 비디오 속 내 아내,1
6010, 술 취해 섹스한 날,3
6011, 야쿠자: 암흑가의 전쟁,0
6012, 옆집남자: 내 아내를 탐하다,0
6013, 젊은 형수: 홍콩 가는 날,3
6014, 킹 아서: 제왕의 검,775475
6015, 킹: 잃어버린 세계,0
6016, 결혼 3년차의 주부 외도,1
6017, 내 아내와 결혼해 주세요,0
6018, 로스트 인 파리,5070
6019, 마운틴맨,0
6020, 마차 타고 고래고래,697353
6021, 멕시칸잡,1031
6022, 무적의 청룡언월도,62
6023, 뮤지엄,2984
6024, 변태부부의 침실,0
6025, 부니베어: 브램블의 신비한 모험,30141
6026, 속사정,0
6027, 실은 소문난 간호사들,1
6028, 어린 나이에 결혼한 사요,1
6029, 이터너티,81973
6030, 정글북,0
6031, 충격 자매 스와핑,1
6032, 컴 투게더,0
6033, 키즈모노가타리 III : 냉혈편,12942
6034, 더 베일,0
6035, 라인오버,0
6036, 리벤지: 피의 보복,1
6037, 바이얼런트 러브,1
6038, 친구 애인과 몰래한 섹스,3
6039, 24시간 달리는 쾌락 버스,0
6040, 메니에그: 삶은달걀의 복수,0
6041, 썸 - 은밀한 이야기 : 무삭제판,3
6042, 처제의 유혹,79
6043, 초대남,0
6044, 깊은 사정 -무삭제판,35
6045, 보복의 길,0
6046, 상냥한 여주인들,1
6047, 옆집 여자,1
6048, 옆집새댁 다른남자와 2,1
6049, 위기의 여자들,1
6050, 카메라맨과 모델,1
6051, 캐리비안의 해적: 죽은 자는 말이 없다,54555
6052, 파계승,326
6053, 하숙집 여주인,0
6054, 고려 아리랑: 천산의 디바,916
6055, 너와 100번째 사랑,238480
6056, 네루다,26758
6057, 노무현입니다,38791
6058, 들키지 않으면 불륜,1
6059, 루팡 3세: 칼리오스트로의 성,608450
6060, 바람에 젖은 여자,16908
6061, 쇠파리,3714
6062, 실화 불륜의 이유,10
6063, 아메리칸 패스토럴,0
6064, 안해 무삭제,165
6065, 위 아 엑스,0
6066, 유니폼을 벗은 여사원,0
6067, 육감적 여교사,1
6068, 인카네이트,991867
6069, 천하영웅: 화포수,63
6070, 1944 워 히어로,2184
6071, 미망인들: 거칠게 해줘요,1
6072, 브라더 콤플렉스,1
6073, 오피스 와이프,1
6074, 외로운 커리어우먼,1
6075, 외숙모: 내 여자가 되는 날,1
6076, 착한 여자: 애플 엉덩이,1
6077, 잠입 당하는 여형사의 순결,4
6078, 탄호이저,0
6079, 드래곤빌리지<화이트니스타운을 구하라>,0
6080, 매춘 2016 무삭제,1
6081, 소로우,0
6082, 이블 아이덴티티,0
6083, 이월화개,50
6084, 전설의 검,18
6085, 착한 형수 무삭제,93
6086, 꿈의 제인,0
6087, 대립군,295056
6088, 브레이크,0
6089, 원더 우먼,92535
6090, 작은엄마 2: 삼촌이 없던 날,1
6091, 젊은 이모들: 어린 남자를 탐하다(무삭제),1
6092, 호텔룸,4201
6093, 7번째 내가 죽던 날,13
6094, 게임의 규칙,0
6095, 누나 친구 2,0
6096, 누드모델,183
6097, 무림신공: 벽력화,170
6098, 바다 탐험대 옥토넛 시즌4: 더 파이널,62610
6099, 배니싱 트윈,0
6100, 베이블레이드 버스트 갓 : 갓 발키리의 탄생,0
6101, 새엄마 : 나의 섹스 교사,1
6102, 새엄마와 그녀의 여동생,1
6103, 소드 마스터: 절대강호의 죽음,15368
6104, 아마도 내일은,0
6105, 야공작,0
6106, 엄마 친구 : 여자를 배우다,1
6107, 여직원 오일마사지,0
6108, 예쁜 형수,1
6109, 우리들의 일기,0
6110, 인도식 오일 마사지,1
6111, 절대 무림 신공,104
6112, 정사 : 내 친구의 애인,1
6113, 파워배틀 와치카: 와치가면의 역습,79795
6114, 회사 스와핑 : 사장과 여직원들,1
6115, AV제작사의 여직원,0
6116, H컵 이상 거유 여배우,1
6117, 달콤한 젊은 미망인,1
6118, 도촬 호텔 출장마사지,0
6119, 동창생의 음란 마사지,1
6120, 디치,0
6121, 로스트 애프터 다크,0
6122, 미인 유부녀 간호사 유혹하기,0
6123, 버스 드라이버,0
6124, 비즈니스 호텔 출장마사지,0
6125, 신입 마사지사의 에로교육,0
6126, 타이거 레이드,0
6127, 톡신,0
6128, 로미오와 줄리엣,0
6129, 누드모델,4
6130, 마이 섹시 펫: 밤이면 밤마다,10
6131, 만취주부: 부정한 섹스,1
6132, 미이라,0
6133, 바람의 춤꾼,0
6134, 변태 남녀,1
6135, 빼앗긴 아내의 순결,1
6136, 아내의 불륜 섹스,1
6137, 나는 고양이로소이다,0
6138, 델타 보이즈,0
6139, 모탈 어페어,42
6140, 불륜가족,160
6141, 사슬-두여자의유혹-무삭제,99
6142, 새엄마와 나쁜 친구들,1
6143, 색욕에 무너진 아줌마,1
6144, 심야식당 2,65330
6145, 악녀,1369715
6146, 왕좌의 전쟁,0
6147, 용순,0
6148," 은밀한 계절, 봄",0
6149, 조폭의 법칙,0
6150, 착한 엄마들: 서로의 아들에게 여자가 되던 날 (무삭제),16
6151, 천하영웅 소림명탐,104
6152, 친구아들: 첫 여자가 되어주다,1
6153, 트릭,0
6154, 파격 노출 유부녀,38
6155, 훔쳐보는 구멍,1
6156, 8인의 수상한 신사들,6424
6157, 킹 오브 프리즘 - 프라이드 더 히어로,46021
6158, 남편 몰래 직장 상사와,1
6159, 매맞는 새엄마,0
6160, 메가 샤크 터미네이터,1216
6161, 몬스터 워,0
6162, 사촌여동생,0
6163, 실종: 악령의 부활,0
6164, 야쿠자의 신세계,10
6165, 오후 2시 : 아내가 사라진다,0
6166, 우리 지금 할래 무삭제판,3
6167, 작은엄마 : 시조카 역습,0
6168, 파이트 밸리,0
6169, 누드모델과의 섹스,4
6170, 몰카:내 아내를 가져봐,0
6171, 변태가 된 내 아내,0
6172, 음란 기생,0
6173, 플레어,0
6174, 흠뻑 젖은 유부녀,0
6175, 거유 며느리의 외도,0
6176, 꼬마돼지 베이브의 대모험,0
6177, 꼬마참새 리차드: 아프리카 원정대,0
6178, 나의 붉은고래,0
6179, 나이트 워치맨,0
6180, 단지처 대낮의 정사,1
6181, 더 바,0
6182, 도촬 이혼상담 유부녀,0
6183, 안티포르노,0
6184, 애로우헤드,0
6185, 앤트보이: 레드퓨리의 복수,0
6186, 어트랙션,0
6187, 엘르,375774
6188, 유출 미인뷰티샵의 정체,0
6189, 중독노래방,0
6190, 청춘 합창단 - 또 하나의 꿈,0
6191, 충격 난교 스와핑,0
6192, 판필로프 사단의 28 용사,0
6193, 하루,868791
6194, 24주,0
6195, 6시간: 원전대폭발,0
6196, 남편 앞에서 섹스 하기,0
6197, 아내의 욕정,0
6198, 일본여자:화끈한 성생활,1
6199, 티켓 다방 - 무삭제판,0
6200, 플랜 Z,0
6201, 강간 몰카 유출 사건,0
6202, 내 아내의 대낮 정사,0
6203, 내 아내의 언니 무삭제,0
6204, 동호회의 목적 무삭제,152
6205, 만화가게 아줌마: 손님이 없던 날,0
6206, 부부교환: 서로의 아내를 탐하다 (무삭제),1
6207, 새엄마 무삭제,0
6208, 새엄마 2017: 아버지의 아내를 탐하다,0
6209, 섹스 잠입 수사,0
6210, 유혹의 덫,0
6211, 음란한 좀비녀의 섹스 일기,0
6212, F컵 거유녀의 잠입 수사,0
6213, 과부를 탐하는 남자들,0
6214, 남편 친구와의 섹스,1
6215, 미래전쟁,0
6216, 어린 아내,0
6217, 옆집여자,0
6218, 조폭의 법칙2,1
6219, 굿 파이터,0
6220, 랜드 오브 스마일,0
6221, 이 사랑도 전해질까요,0
6222, 트랜스포머: 최후의 기사,4721918
6223, 가정교사의 성교육,1
6224, 농익은 유부녀들,0
6225, 다크 하우스,226749
6226, 더 서클,0
6227, 레전드 갱스터 크레이스 형제,0
6228, 언더더씨,3
6229, 옆집 유부녀의 가슴,0
6230, 좋아하게 되는 그 순간을 ~고백실행위원회~,16187
6231, 청바지 유부녀의 유혹,1
6232, 파란나비효과,1113
6233, 파리의 밤이 열리면,0
6234, 하이 소사이어티,0
6235, 힐링캠프 : 한 세상,89
6236, 내 아들의 여자,1
6237, 음란한 형제 : 형수와 처제,1
6238, 심령 식당,1
6239, 잔혹 괴담,1
6240, 섹스메이트,105
6241, 맛있는 섹스 그리고 여친,25
6242, 불륜의 유혹,25
6243, 살인범의 기억,3037
6244, 좀비 아웃브레이크,0
6245, 2035 매드 레이스,0
6246, 리얼,0
6247, 박열,2650500
6248, 시칠리아 햇빛아래,696
6249, 알파치노의 은밀한 관계,34074
6250, 어떤 하루,0
6251, 지랄발광 17세,0
6252, 직지코드,0
6253, 가정부의 목적,4
6254, 내 아내의 새엄마,87
6255, 넘버원 전화사기단,0
6256, 노후 대책 없다,0
6257, 닌자 어쌔신 리벤지,0
6258, 부니베어: 로거빅 컴백홈 프로젝트,24686
6259, 옥자,0
6260, 토마스와 친구들: 수수께끼 해적선과 보물찾기,0
6261, 남편은 모른다,0
6262, 더럽혀진 웨딩드레스,0
6263, 도묘필기: 미이라의 부활,0
6264, 유부녀들:잘하는 남자를 좋아해,0
6265, 정사:아내를 빌려주세요,0
6266, 거유 치과 간호사,0
6267, 극강 아로마 오일선생,0
6268, 루살카,0
6269, 치과 간호사의 가슴,0
6270, 도시 전설,0
6271, 마작녀 쿄코:화려한 손기술,0
6272, 야쿠자의 여자:쾌락의 늪,0
6273, 그들만의 섹스매치,0
6274, 내 남편의 친구 무삭제,0
6275, 누드모델 무삭제 특별판,0
6276, 섹스 앤 파티,0
6277, 올리고당 더 무비,0
6278, 젊은 새엄마 무삭제,0
6279, 친구 누나 일본판 무삭제,0
6280, 스파이더맨: 홈 커밍,0
6281, 정사: 친구 엄마,0
6282, 제네시스 : 새로운 시대의 서막,0
6283, 그 후,0
6284, 나만의 비밀정사-78일,0
6285, 내 친구의 남편 (무삭제),0
6286, 달콤한 섹스,0
6287, 뮤지컬 쉬 러브즈 미,0
6288, 반숙소녀,0
6289, 베를린 신드롬,0
6290, 사랑과 욕망의 짐노페디,0
6291, 살인의 기억법,0
6292, 어린 남자와 음란한 섹스-무삭제판-,0
6293, 여친 엄마,0
6294, 재꽃,0
6295, 절정을 맛본 아내 이야기,0
6296, 친구 부인의 야한 수업,0
6297, 친구 엄마의 욕정,0
6298, 팔선: 요괴대전,0
6299, 흠뻑 젖은 아내,0
6300, 데스 트랩:사신의 법칙,0
6301, 불륜여행:온천의 뜨거운 밤,0
6302, 형수:금단의 열매,0
6303, 내 삼촌의 아내: 내 여자가 되던 날,0
6304, 새아빠: 엄마의 남자를 탐하다(무삭제),0
6305, 내 아내의 친구 무삭제,0
6306," 내 친구, 그의 아내 무삭제",0
6307, 맛있는 떡 무삭제판,0
6308, 미스 푸줏간,0
6309, 바람난 애인 무삭제,0
6310, 음란 기생 - 무삭제판,0
6311, 내 사랑,0
6312, 스윙어: 금지된사랑,0
6313, 플립,0
6314, 행맨,0
6315, 덫,0
6316, 덫 무삭제판,0
6317, 도촬기록 가정교사,0
6318, 라자루스 라이징,0
6319, 마사지 받고 흥분한 사모님,0
6320, 블랙 쉐도우,0
6321, 비스티걸스,0
6322, 빅터 영 페레즈,0
6323, 아내의 폭풍불륜,0
6324, 아들 친구에게 당하는 엄마,0
6325, 아메리칸 허니: 방황하는 별의 노래,0
6326, 예수는 역사다,0
6327, 올 리브 올리브,0
6328, 올 아이 니드,0
6329, 제트스톰 2: 승부조작단,0
6330, 카3: 새로운 도전,0
6331, 파밍 보이즈,0
6332, 완숙 엄마: 아들의 고백 (무삭제),0
6333, 육체인터뷰,0
6334, 착한 장모: 사위를 사랑하다 (무삭제),0
6335, 친구엄마 2017: 친구가 집에 없던 날 (무삭제),0
6336, 엄마친구 3 무삭제판,0
6337, 젊은새댁 다른남자와 2,0
6338, 핑크 여친의 애집,0
6339, 금지된 애욕,0
6340, 내가 죽기 전에 가장 듣고 싶은 말,0
6341, 다이노소어 아일랜드,0
6342, 돈 슬립,0
6343, 47 미터,0
6344, 극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,0
6345, 내 동생의 여자친구 무삭제판,0
6346, 내 형의 아내 무삭제판,0
6347, 노출대왕 유부녀,0
6348, 더 가디언즈,0
6349, 덩케르크,0
6350, 불온한 당신,0
6351, 새엄마 : 나의 섹스 교사 무삭제판,0
6352, 엄마 친구 : 여자를 배우다 무삭제판,0
6353, 엄마의 직업,0
6354, 옆집 미인 사모님과 함께-무삭제판-,0
6355, 오즈: 신기한 마법가루,0
6356, 우리를 침범하는 것들,0
6357, 위시 어폰,0
6358, 주부의 타락-너도 그래,0
6359, 즉석 미팅후 모텔,0
6360, 착한 엄마 친구,0
6361, 크레이지 레이크,0
6362, 프란츠,0
6363, 100미터,0
6364, 금지구역: 로스트 크릭,0
6365, 내 아들의 여자 무삭제판,0
6366, 내 친구의 애인 무삭제판,0
6367, 붉은 비키니,0
6368, 사무라이vs좀비,0
6369, 소림사 무림제자,0
6370, 엄마의 불륜 무삭제판,0
6371, 음란한 형제 : 형수와 처제 무삭제판,0
6372, 군함도,0
6373, 굶주린 여신:쾌락의 길,0
6374, 동창회의 목적: 더 비기닝 (무삭제),0
6375, 몸을 바치는 제수씨,0
6376, 송 투 송,0
6377, 슈퍼배드 3,0
6378, 아내의 욕망:거대한 그것,0
6379, 젊은 며느리: 시아버지의 유혹에 빠지다(무삭제),0
6380, 젊은 아내 (무삭제),0
6381, 캠프 살인사건의 비밀,0
6382, 행성탈출: 반란의 서막,0
6383, 그린 인페르노,0
6384, 꼬치구이집의 세여인,0
6385, 더 탱크,0
6386, 데몬 헌터,0
6387, 떠난 남편과 새로운 남자,0
6388, 레전드 갱스터 2 크레이스 형제,0
6389, 로드,0
6390, 미스파이어,0
6391, 미인 여주인의 애욕일기,0
6392, 부부교환의 날: 직장 상사 부부의 초대 (무삭제),0
6393, 비마나 미스터리,0
6394, 사내커플의 외출,0
6395, 사탄의 영혼,0
6396, 스페셜포스: 블러드마운틴,0
6397, 시암,0
6398, 암고양이들,0
6399, 예쁜 형수 무삭제판,0
6400, 작은 엄마: 삼촌의 아내를 탐하다 (무삭제),0
6401, 정사 : 내 친구의 애인 무삭제판,0
6402, 포크레인,0
6403, 한방 마사지의 욕정,0
